,idProposicao,idDeputadoAutor
2769,2232536,204472.0
2770,2232535,204556.0
2771,2232534,204449.0
2772,2232533,204449.0
2773,2232532,160570.0
2774,2232531,160570.0
2779,2232526,178987.0
2780,2232525,194260.0
2781,2232524,194260.0
2782,2232523,204511.0
2783,2232523,74356.0
2785,2232521,178832.0
2786,2232520,178832.0
2787,2232519,178832.0
2788,2232518,141458.0
2789,2232517,204381.0
2790,2232516,204381.0
2791,2232515,204381.0
2792,2232514,204504.0
2793,2232513,204371.0
2794,2232512,204392.0
2795,2232511,204403.0
2796,2232509,74398.0
2797,2232508,204478.0
2798,2232507,204514.0
2799,2232506,178987.0
2801,2232504,98057.0
2802,2232503,204546.0
2804,2232501,178873.0
2808,2232495,204530.0
2809,2232494,204530.0
2810,2232493,160632.0
2811,2232492,160632.0
2814,2232489,204389.0
2815,2232488,204389.0
2816,2232487,204389.0
2817,2232486,204389.0
2820,2232483,204572.0
2821,2232482,74848.0
2822,2232481,204411.0
2823,2232480,204410.0
2824,2232479,204410.0
2825,2232478,204410.0
2827,2232476,204411.0
2828,2232475,204398.0
2829,2232474,204411.0
2830,2232473,204398.0
2831,2232472,204411.0
2832,2232471,204411.0
2833,2232470,141417.0
2834,2232469,204411.0
2835,2232468,204411.0
2836,2232467,204411.0
2837,2232466,160512.0
2838,2232465,160512.0
2839,2232464,141417.0
2840,2232463,160512.0
2841,2232462,160512.0
2842,2232460,204416.0
2843,2232459,204545.0
2844,2232458,204477.0
2845,2232457,204477.0
2846,2232456,204477.0
2847,2232455,204550.0
2848,2232454,204541.0
2849,2232450,204494.0
2850,2232448,178981.0
2851,2232447,160587.0
2852,2232446,160587.0
2853,2232445,160587.0
2854,2232444,160598.0
2855,2232443,160598.0
2856,2232442,177282.0
2857,2232441,122466.0
2858,2232440,160642.0
2859,2232439,73943.0
2860,2232438,73943.0
2861,2232437,73943.0
2862,2232436,73943.0
2863,2232435,73943.0
2864,2232434,73943.0
2865,2232433,73943.0
2866,2232432,160598.0
2867,2232431,160598.0
2868,2232430,204478.0
2869,2232429,204536.0
2870,2232428,204419.0
2871,2232426,74043.0
2872,2232426,74471.0
2873,2232426,141553.0
2874,2232426,160541.0
2875,2232426,160665.0
2876,2232426,178934.0
2877,2232426,74060.0
2878,2232425,74043.0
2879,2232425,74471.0
2880,2232425,141553.0
2881,2232425,160541.0
2882,2232425,160665.0
2883,2232425,178934.0
2884,2232425,74060.0
2885,2232424,74043.0
2886,2232424,74471.0
2887,2232424,141553.0
2888,2232424,160541.0
2889,2232424,160665.0
2890,2232424,178934.0
2891,2232424,74060.0
2892,2232423,74043.0
2893,2232423,74471.0
2894,2232423,141553.0
2895,2232423,160541.0
2896,2232423,160665.0
2897,2232423,178934.0
2898,2232423,74060.0
2899,2232422,74043.0
2900,2232422,74471.0
2901,2232422,141553.0
2902,2232422,160541.0
2903,2232422,160665.0
2904,2232422,178934.0
2905,2232422,74060.0
2906,2232421,204419.0
2907,2232420,191923.0
2908,2232419,141439.0
2909,2232416,204507.0
2910,2232413,204399.0
2911,2232412,74052.0
2912,2232411,74052.0
2913,2232408,178833.0
2914,2232407,74052.0
2915,2232406,74052.0
2916,2232405,160598.0
2917,2232404,160598.0
2919,2232400,204412.0
2921,2232393,204567.0
2922,2232392,160575.0
2923,2232391,204433.0
2924,2232390,204433.0
2925,2232389,204433.0
2926,2232388,204433.0
2928,2232383,160575.0
2929,2232382,160575.0
2930,2232381,204483.0
2931,2232380,204411.0
2933,2232378,178981.0
2934,2232377,178981.0
2936,2232375,204483.0
2937,2232374,178981.0
2938,2232373,204503.0
2956,2232355,160512.0
2957,2232354,160512.0
2958,2232353,160512.0
2961,2232349,178989.0
2962,2232348,73801.0
2963,2232347,160512.0
2964,2232346,141405.0
2965,2232342,160538.0
2966,2232333,160538.0
2967,2232332,160538.0
2968,2232331,160538.0
2969,2232330,204506.0
2970,2232329,204506.0
2971,2232328,204506.0
2972,2232327,204506.0
2973,2232326,204506.0
2974,2232325,204506.0
2975,2232324,204506.0
2976,2232323,204506.0
2977,2232322,204506.0
2978,2232321,204506.0
2979,2232320,204506.0
2980,2232319,204506.0
2981,2232318,204506.0
2982,2232317,204506.0
2983,2232316,204506.0
2984,2232315,204506.0
2985,2232314,204506.0
2986,2232313,204506.0
2987,2232312,204506.0
2988,2232311,204506.0
2989,2232310,204506.0
2990,2232308,204506.0
2991,2232307,204506.0
2992,2232306,204506.0
2993,2232305,204506.0
2994,2232304,204506.0
2995,2232303,204506.0
2996,2232302,204506.0
2997,2232301,204506.0
2998,2232300,204506.0
2999,2232299,204506.0
3000,2232298,204506.0
3001,2232297,204506.0
3002,2232296,204506.0
3003,2232295,204506.0
3004,2232294,204506.0
3005,2232293,204506.0
3006,2232292,204506.0
3007,2232291,204506.0
3008,2232290,204506.0
3009,2232289,204506.0
3010,2232288,204506.0
3011,2232287,204506.0
3012,2232286,204506.0
3013,2232285,204506.0
3014,2232284,204506.0
3015,2232283,204506.0
3016,2232282,204506.0
3017,2232281,204455.0
3018,2232280,204512.0
3019,2232279,204512.0
3020,2232278,204455.0
3021,2232277,160575.0
3022,2232276,204430.0
3023,2232275,178886.0
3024,2232273,204442.0
3025,2232272,73801.0
3026,2232271,73801.0
3027,2232270,116379.0
3028,2232269,204534.0
3029,2232268,73531.0
3032,2232265,178922.0
3033,2232264,178922.0
3034,2232263,178922.0
3035,2232262,178922.0
3036,2232261,204461.0
3037,2232260,204461.0
3038,2232259,204534.0
3039,2232258,204365.0
3040,2232257,204455.0
3041,2232256,204365.0
3042,2232255,204430.0
3043,2232254,204430.0
3044,2232253,204419.0
3045,2232252,204414.0
3046,2232251,204430.0
3047,2232250,74398.0
3048,2232249,204430.0
3049,2232248,204430.0
3050,2232247,204430.0
3051,2232246,204430.0
3052,2232245,204430.0
3053,2232244,204430.0
3054,2232243,204430.0
3055,2232242,204430.0
3056,2232241,204430.0
3057,2232240,204526.0
3058,2232239,178922.0
3059,2232238,211866.0
3060,2232237,211866.0
3061,2232236,211866.0
3062,2232235,211866.0
3063,2232234,211866.0
3064,2232233,211866.0
3065,2232232,160642.0
3066,2232231,160642.0
3067,2232230,160642.0
3068,2232229,74262.0
3069,2232228,204511.0
3070,2232227,204517.0
3071,2232226,133439.0
3072,2232226,160575.0
3073,2232226,178874.0
3074,2232226,178922.0
3075,2232225,204464.0
3076,2232224,133439.0
3077,2232224,160575.0
3078,2232224,178874.0
3079,2232224,178922.0
3080,2232223,133439.0
3081,2232223,160575.0
3082,2232223,178874.0
3083,2232223,178922.0
3084,2232222,160575.0
3085,2232221,160575.0
3086,2232220,73486.0
3087,2232219,98057.0
3088,2232218,204576.0
3089,2232217,204501.0
3090,2232216,204576.0
3091,2232215,204576.0
3092,2232214,204481.0
3093,2232213,204512.0
3094,2232212,98057.0
3095,2232211,204512.0
3096,2232209,74262.0
3097,2232208,74262.0
3098,2232207,74262.0
3099,2232206,74262.0
3100,2232205,74262.0
3101,2232204,74262.0
3102,2232203,178947.0
3103,2232202,204478.0
3104,2232201,98057.0
3105,2232196,73531.0
3106,2232196,74784.0
3107,2232196,152605.0
3108,2232196,134812.0
3109,2232196,76874.0
3110,2232196,204407.0
3111,2232196,204509.0
3112,2232196,204464.0
3113,2232196,204535.0
3114,2232195,73531.0
3115,2232195,74784.0
3116,2232195,152605.0
3117,2232195,134812.0
3118,2232195,76874.0
3119,2232195,204407.0
3120,2232195,204509.0
3121,2232195,204464.0
3122,2232195,204535.0
3123,2232194,73531.0
3124,2232193,73531.0
3125,2232193,74784.0
3126,2232193,152605.0
3127,2232193,134812.0
3128,2232193,76874.0
3129,2232193,204407.0
3130,2232193,204509.0
3131,2232193,204464.0
3132,2232193,204535.0
3133,2232192,204526.0
3134,2232191,141411.0
3135,2232191,160575.0
3136,2232191,160587.0
3137,2232190,141411.0
3138,2232190,160575.0
3139,2232190,160587.0
3142,2232187,204528.0
3143,2232186,160575.0
3145,2232184,204426.0
3146,2232183,160604.0
3147,2232183,178835.0
3148,2232183,204447.0
3149,2232182,160604.0
3150,2232182,178835.0
3151,2232182,204447.0
3152,2232181,160604.0
3153,2232181,178835.0
3154,2232181,204447.0
3155,2232180,160604.0
3156,2232180,178835.0
3157,2232180,204447.0
3158,2232179,160604.0
3159,2232179,178835.0
3160,2232179,204447.0
3161,2232178,160604.0
3162,2232178,178835.0
3163,2232178,204447.0
3164,2232176,74305.0
3165,2232175,74305.0
3166,2232174,160604.0
3167,2232174,178835.0
3168,2232174,204447.0
3170,2232170,204501.0
3172,2232168,204501.0
3173,2232167,204501.0
3174,2232166,160665.0
3175,2232165,74158.0
3176,2232165,133439.0
3177,2232165,160575.0
3178,2232165,160587.0
3179,2232165,204503.0
3180,2232164,74158.0
3181,2232164,133439.0
3182,2232164,160575.0
3183,2232164,160587.0
3184,2232164,204503.0
3185,2232162,74158.0
3186,2232162,133439.0
3187,2232162,160575.0
3188,2232162,160587.0
3189,2232162,204503.0
3190,2232161,74158.0
3191,2232161,133439.0
3192,2232161,160575.0
3193,2232161,160587.0
3194,2232161,204503.0
3195,2232160,74158.0
3196,2232160,133439.0
3197,2232160,160575.0
3198,2232160,160587.0
3199,2232159,74158.0
3200,2232159,133439.0
3201,2232159,160587.0
3202,2232159,204503.0
3203,2232158,204435.0
3204,2232156,157130.0
3205,2232155,157130.0
3206,2232153,204435.0
3207,2232152,204479.0
3208,2232149,204457.0
3209,2232148,74400.0
3210,2232148,133439.0
3211,2232148,141464.0
3212,2232148,178922.0
3213,2232147,204411.0
3214,2232146,204464.0
3215,2232145,204464.0
3216,2232144,204464.0
3217,2232143,204464.0
3218,2232142,204464.0
3219,2232141,204575.0
3220,2232139,178861.0
3221,2232137,141401.0
3222,2232136,141401.0
3223,2232135,204429.0
3225,2232133,204429.0
3228,2232130,204429.0
3229,2232129,204429.0
3230,2232128,204429.0
3231,2232127,204429.0
3232,2232126,204429.0
3233,2232125,204534.0
3234,2232124,204534.0
3235,2232123,204474.0
3236,2232122,74075.0
3237,2232121,178879.0
3240,2232116,204514.0
3241,2232115,74400.0
3242,2232115,133439.0
3243,2232115,141464.0
3244,2232115,178922.0
3245,2232114,74400.0
3246,2232114,133439.0
3247,2232114,141464.0
3248,2232114,178922.0
3249,2232113,74400.0
3250,2232113,133439.0
3251,2232113,141464.0
3252,2232113,178922.0
3253,2232112,204404.0
3255,2232108,178889.0
3256,2232107,74554.0
3257,2232106,141422.0
3258,2232105,74554.0
3259,2232104,204474.0
3260,2232103,74283.0
3261,2232102,204541.0
3262,2232101,204464.0
3263,2232100,74848.0
3265,2232098,74848.0
3266,2232097,204555.0
3267,2232096,74848.0
3268,2232095,204555.0
3269,2232093,204435.0
3270,2232092,204555.0
3271,2232090,204555.0
3272,2232089,204555.0
3273,2232088,204555.0
3274,2232086,204462.0
3275,2232085,204555.0
3276,2232083,204555.0
3277,2232082,204555.0
3278,2232080,204435.0
3279,2232079,204555.0
3280,2232078,204435.0
3281,2232076,204555.0
3282,2232075,204435.0
3283,2232074,204555.0
3284,2232073,204555.0
3285,2232072,204435.0
3286,2232071,204555.0
3287,2232070,204435.0
3288,2232068,74848.0
3289,2232067,178947.0
3290,2232066,204435.0
3291,2232065,204442.0
3292,2232063,204404.0
3293,2232061,204435.0
3294,2232059,204435.0
3295,2232058,73531.0
3296,2232058,133439.0
3297,2232058,178925.0
3298,2232058,204389.0
3299,2232057,204435.0
3300,2232056,204435.0
3301,2232055,73531.0
3302,2232055,74400.0
3303,2232055,133439.0
3304,2232055,178925.0
3305,2232055,204389.0
3306,2232054,204435.0
3307,2232053,73531.0
3308,2232053,74400.0
3309,2232053,133439.0
3310,2232053,178925.0
3311,2232053,204389.0
3312,2232052,204435.0
3314,2232050,204435.0
3315,2232049,73531.0
3316,2232049,74400.0
3317,2232049,178925.0
3318,2232049,204389.0
3319,2232047,204435.0
3320,2232044,73531.0
3321,2232044,74400.0
3322,2232044,133439.0
3323,2232044,178925.0
3324,2232044,204389.0
3326,2232041,73531.0
3327,2232041,74400.0
3328,2232041,133439.0
3329,2232041,178925.0
3330,2232041,204389.0
3331,2232039,73531.0
3332,2232039,74400.0
3333,2232039,133439.0
3334,2232039,178925.0
3335,2232039,204389.0
3336,2232034,204419.0
3338,2232031,204572.0
3339,2232030,204455.0
3340,2232028,204455.0
3341,2232027,178984.0
3342,2232023,204455.0
3343,2232022,160665.0
3345,2232020,160665.0
3346,2232018,73943.0
3347,2232017,73943.0
3349,2232015,178928.0
3350,2232013,204528.0
3351,2232012,72442.0
3354,2232007,178993.0
3355,2232006,204398.0
3359,2232002,204372.0
3360,2232001,178916.0
3361,2232000,204552.0
3362,2231999,178993.0
3363,2231998,178993.0
3364,2231997,204472.0
3365,2231996,204472.0
3366,2231995,204472.0
3367,2231994,204383.0
3368,2231993,204383.0
3369,2231982,204510.0
3370,2231981,73531.0
3371,2231981,133439.0
3372,2231981,160575.0
3373,2231981,204544.0
3374,2231979,204514.0
3375,2231978,73531.0
3376,2231978,133439.0
3377,2231978,160575.0
3378,2231978,204544.0
3379,2231977,73531.0
3380,2231977,133439.0
3381,2231977,160575.0
3382,2231977,204544.0
3383,2231975,73531.0
3384,2231975,133439.0
3385,2231975,160575.0
3386,2231975,204544.0
3387,2231974,73531.0
3388,2231974,133439.0
3389,2231974,160575.0
3390,2231974,204544.0
3392,2231971,73531.0
3393,2231971,133439.0
3394,2231971,160575.0
3395,2231971,204544.0
3396,2231970,73531.0
3397,2231970,133439.0
3398,2231970,160575.0
3399,2231970,204544.0
3400,2231969,204528.0
3401,2231968,73531.0
3402,2231968,133439.0
3403,2231968,160575.0
3404,2231968,204544.0
3408,2231964,73531.0
3409,2231964,133439.0
3410,2231964,160575.0
3411,2231964,204544.0
3418,2231955,74317.0
3420,2231953,151208.0
3421,2231953,204392.0
3422,2231953,204556.0
3423,2231953,204576.0
3424,2231951,109429.0
3429,2231946,160635.0
3430,2231945,109429.0
3431,2231944,204497.0
3434,2231940,204535.0
3439,2231935,178836.0
3441,2231931,204444.0
3443,2231929,204566.0
3444,2231928,204566.0
3445,2231927,133968.0
3446,2231920,204407.0
3447,2231918,160511.0
3448,2231918,178922.0
3449,2231918,178986.0
3450,2231918,204483.0
3451,2231918,204352.0
3452,2231918,204393.0
3453,2231918,204394.0
3454,2231918,204429.0
3455,2231918,204530.0
3456,2231918,204468.0
3457,2231918,139285.0
3458,2231918,204561.0
3459,2231916,204471.0
3461,2231911,143632.0
3462,2231907,204552.0
3466,2231901,74366.0
3467,2231900,178977.0
3468,2231899,73531.0
3469,2231899,74784.0
3470,2231899,152605.0
3471,2231899,134812.0
3472,2231899,204407.0
3473,2231899,204509.0
3474,2231899,204464.0
3475,2231899,204535.0
3476,2231897,141428.0
3482,2231888,178925.0
3483,2231885,204523.0
3484,2231884,116379.0
3485,2231881,204449.0
3490,2231874,204576.0
3491,2231873,204576.0
3492,2231872,204576.0
3493,2231871,204576.0
3494,2231870,204576.0
3495,2231869,160575.0
3496,2231868,160575.0
3497,2231867,160575.0
3498,2231866,160575.0
3499,2231865,160575.0
3500,2231864,141434.0
3501,2231863,178989.0
3505,2231859,178987.0
3507,2231857,178987.0
3509,2231855,109429.0
3512,2231851,204416.0
3513,2231850,109429.0
3514,2231849,204416.0
3515,2231848,204416.0
3517,2231846,204455.0
3519,2231844,146307.0
3524,2231839,204576.0
3525,2231837,204576.0
3526,2231836,204548.0
3527,2231835,160632.0
3528,2231834,66179.0
3529,2231833,66179.0
3530,2231832,204548.0
3531,2231831,204525.0
3532,2231830,74655.0
3533,2231829,204545.0
3534,2231828,204532.0
3536,2231826,204532.0
3537,2231825,178873.0
3538,2231824,204372.0
3540,2231822,204536.0
3541,2231821,204576.0
3542,2231820,204404.0
3543,2231819,160575.0
3544,2231819,90201.0
3545,2231818,150418.0
3546,2231817,150418.0
3547,2231816,204404.0
3548,2231815,204404.0
3549,2231813,204371.0
3552,2231810,160600.0
3553,2231809,73460.0
3554,2231808,204528.0
3555,2231807,178939.0
3556,2231806,204518.0
3557,2231805,204518.0
3558,2231804,204416.0
3559,2231803,204416.0
3560,2231802,204501.0
3561,2231801,204501.0
3562,2231800,74400.0
3563,2231800,74160.0
3564,2231800,141335.0
3565,2231800,160556.0
3566,2231800,160535.0
3567,2231800,178970.0
3568,2231800,178986.0
3569,2231800,204495.0
3570,2231800,204393.0
3571,2231800,204426.0
3572,2231800,204370.0
3573,2231800,160610.0
3574,2231799,160541.0
3575,2231798,204571.0
3576,2231797,160541.0
3577,2231796,160541.0
3578,2231795,160541.0
3579,2231794,160541.0
3580,2231793,160541.0
3581,2231792,160541.0
3582,2231791,160541.0
3583,2231790,160541.0
3584,2231789,160541.0
3585,2231788,160541.0
3586,2231787,160541.0
3587,2231786,204358.0
3588,2231785,160541.0
3589,2231784,160541.0
3590,2231783,160604.0
3591,2231782,204517.0
3592,2231781,159237.0
3593,2231780,204517.0
3594,2231779,159237.0
3595,2231778,164360.0
3596,2231777,159237.0
3597,2231775,204486.0
3598,2231774,204500.0
3599,2231773,204500.0
3600,2231772,164360.0
3601,2231771,141470.0
3602,2231770,204422.0
3603,2231769,160532.0
3604,2231768,164360.0
3605,2231767,164360.0
3606,2231766,164360.0
3607,2231765,204455.0
3608,2231764,204455.0
3609,2231761,164360.0
3610,2231760,164360.0
3611,2231759,74398.0
3612,2231758,74398.0
3613,2231757,160600.0
3614,2231756,66179.0
3615,2231754,204439.0
3616,2231752,204446.0
3617,2231750,204495.0
3618,2231748,204495.0
3619,2231747,204495.0
3620,2231746,204516.0
3621,2231745,204516.0
3622,2231744,204503.0
3623,2231743,204516.0
3624,2231742,204516.0
3625,2231740,178981.0
3626,2231739,204429.0
3627,2231737,204429.0
3628,2231736,204429.0
3629,2231734,204429.0
3630,2231732,204511.0
3631,2231731,204503.0
3632,2231730,204566.0
3633,2231729,204572.0
3634,2231728,204566.0
3635,2231727,204374.0
3636,2231725,204372.0
3637,2231724,204374.0
3638,2231723,204374.0
3639,2231722,204372.0
3640,2231721,204374.0
3641,2231720,204374.0
3642,2231719,204404.0
3643,2231718,204372.0
3644,2231717,204374.0
3645,2231716,73486.0
3646,2231715,204404.0
3647,2231714,74090.0
3648,2231713,204372.0
3649,2231712,204372.0
3650,2231711,204495.0
3651,2231710,74090.0
3652,2231709,74090.0
3653,2231708,72442.0
3654,2231707,204372.0
3655,2231706,74366.0
3656,2231705,204542.0
3657,2231704,204429.0
3658,2231703,204429.0
3659,2231702,204572.0
3660,2231701,143632.0
3661,2231700,73486.0
3662,2231699,204528.0
3663,2231698,74749.0
3664,2231697,160532.0
3665,2231696,178954.0
3666,2231695,204503.0
3667,2231694,178874.0
3668,2231693,72442.0
3669,2231692,204422.0
3670,2231691,204377.0
3671,2231690,204531.0
3672,2231689,204503.0
3673,2231688,204531.0
3674,2231687,178962.0
3675,2231686,73441.0
3676,2231685,204453.0
3677,2231684,159237.0
3678,2231683,204576.0
3679,2231682,204361.0
3680,2231681,73531.0
3681,2231680,204576.0
3682,2231679,204576.0
3683,2231678,204576.0
3684,2231677,204576.0
3685,2231676,204576.0
3686,2231675,204576.0
3687,2231674,204576.0
3688,2231673,204576.0
3689,2231672,204576.0
3690,2231671,193726.0
3691,2231670,178876.0
3692,2231669,204462.0
3693,2231666,204495.0
3694,2231665,204407.0
3695,2231663,73441.0
3696,2231662,204407.0
3697,2231661,204495.0
3698,2231660,204495.0
3699,2231659,177282.0
3700,2231658,160588.0
3701,2231657,141459.0
3703,2231655,177282.0
3704,2231654,177282.0
3705,2231653,204536.0
3706,2231652,204536.0
3707,2231650,204487.0
3710,2231646,204531.0
3711,2231645,122158.0
3712,2231644,204472.0
3713,2231643,204531.0
3714,2231642,204531.0
3715,2231639,204410.0
3716,2231638,204523.0
3717,2231637,90201.0
3718,2231636,204367.0
3719,2231635,204367.0
3720,2231634,90201.0
3722,2231632,160575.0
3723,2231632,90201.0
3724,2231631,73943.0
3726,2231628,73943.0
3727,2231627,73943.0
3728,2231626,73943.0
3729,2231624,73943.0
3730,2231622,204567.0
3731,2231621,204433.0
3732,2231620,164360.0
3733,2231619,204407.0
3734,2231618,160575.0
3735,2231618,204466.0
3737,2231616,205476.0
3740,2231613,204519.0
3743,2231610,146307.0
3744,2231609,146307.0
3745,2231608,146307.0
3746,2231607,204371.0
3747,2231606,204371.0
3748,2231605,146307.0
3749,2231604,204371.0
3750,2231602,204418.0
3751,2231600,178990.0
3752,2231599,178990.0
3753,2231596,204483.0
3754,2231591,204467.0
3755,2231590,204500.0
3756,2231589,204467.0
3757,2231579,204411.0
3758,2231578,204411.0
3759,2231575,204559.0
3760,2231574,204535.0
3761,2231573,204377.0
3762,2231572,204576.0
3763,2231571,204572.0
3764,2231570,204572.0
3765,2231569,141450.0
3766,2231568,141450.0
3767,2231567,160598.0
3768,2231566,204377.0
3769,2231565,178843.0
3770,2231564,204536.0
3771,2231563,204552.0
3772,2231562,204536.0
3773,2231561,204536.0
3774,2231560,160598.0
3775,2231559,204536.0
3776,2231558,204551.0
3777,2231557,178929.0
3778,2231556,204538.0
3779,2231555,139285.0
3780,2231554,139285.0
3782,2231552,204536.0
3783,2231551,204536.0
3784,2231550,204536.0
3785,2231549,204536.0
3786,2231548,204536.0
3787,2231547,68720.0
3788,2231546,160604.0
3789,2231545,160604.0
3790,2231544,204569.0
3791,2231543,204512.0
3792,2231542,204569.0
3793,2231541,204512.0
3794,2231540,204512.0
3795,2231539,204569.0
3796,2231538,204512.0
3797,2231537,204569.0
3798,2231536,204569.0
3799,2231535,204569.0
3800,2231534,204395.0
3801,2231533,204569.0
3802,2231532,178835.0
3803,2231531,204569.0
3804,2231530,204569.0
3805,2231529,204438.0
3806,2231528,141470.0
3807,2231528,204467.0
3808,2231527,204569.0
3809,2231526,204569.0
3810,2231525,204569.0
3811,2231524,204486.0
3812,2231523,204569.0
3813,2231522,204569.0
3814,2231521,204569.0
3815,2231520,204569.0
3816,2231519,204395.0
3817,2231518,204569.0
3818,2231517,74366.0
3819,2231516,74366.0
3820,2231516,204387.0
3821,2231516,204461.0
3822,2231516,204569.0
3823,2231515,204480.0
3824,2231514,204526.0
3825,2231513,204480.0
3826,2231512,204395.0
3827,2231511,204395.0
3828,2231510,204395.0
3829,2231509,204395.0
3830,2231508,204395.0
3831,2231507,204395.0
3832,2231506,204395.0
3833,2231505,204395.0
3834,2231504,204488.0
3835,2231503,204561.0
3836,2231502,74299.0
3837,2231499,178962.0
3838,2231498,160604.0
3839,2231497,160604.0
3840,2231495,74161.0
3841,2231494,204576.0
3842,2231492,74262.0
3843,2231491,178981.0
3844,2231490,178981.0
3845,2231489,204398.0
3847,2231487,178987.0
3848,2231484,141450.0
3849,2231481,204406.0
3850,2231480,204406.0
3851,2231476,178986.0
3852,2231475,204422.0
3853,2231472,204550.0
3854,2231469,204378.0
3855,2231468,98057.0
3856,2231467,204387.0
3857,2231466,177282.0
3858,2231464,160665.0
3859,2231459,160575.0
3860,2231457,204541.0
3861,2231456,204541.0
3862,2231455,204541.0
3863,2231454,204541.0
3864,2231453,204541.0
3865,2231452,204503.0
3866,2231451,204541.0
3867,2231450,204433.0
3868,2231449,160575.0
3869,2231448,160575.0
3870,2231447,160575.0
3871,2231446,160575.0
3872,2231445,204535.0
3873,2231444,92699.0
3874,2231443,204433.0
3875,2231442,204535.0
3876,2231440,92699.0
3877,2231439,204387.0
3878,2231439,204451.0
3879,2231439,204520.0
3880,2231439,204458.0
3881,2231439,204531.0
3882,2231439,204471.0
3883,2231439,204421.0
3884,2231439,178881.0
3885,2231438,178981.0
3886,2231437,178981.0
3887,2231436,178981.0
3888,2231435,133439.0
3889,2231434,204395.0
3890,2231433,204395.0
3891,2231432,204438.0
3892,2231431,160512.0
3893,2231430,204512.0
3894,2231429,204512.0
3895,2231428,204439.0
3896,2231427,204439.0
3898,2231425,178929.0
3899,2231424,160532.0
3900,2231423,133439.0
3901,2231422,133439.0
3902,2231421,133439.0
3903,2231420,133439.0
3904,2231419,141555.0
3905,2231418,141408.0
3906,2231417,204434.0
3907,2231416,204526.0
3908,2231415,160512.0
3909,2231414,164360.0
3910,2231413,164360.0
3911,2231412,160512.0
3912,2231411,178931.0
3913,2231410,73460.0
3914,2231409,178954.0
3915,2231408,204485.0
3916,2231407,204371.0
3917,2231406,204371.0
3918,2231405,204371.0
3920,2231402,204398.0
3921,2231401,204398.0
3922,2231400,193726.0
3923,2231399,193726.0
3924,2231398,160512.0
3926,2231396,164360.0
3927,2231395,164360.0
3928,2231394,164360.0
3929,2231393,204504.0
3930,2231392,204504.0
3932,2231390,133439.0
3933,2231389,191923.0
3934,2231388,116379.0
3936,2231386,204462.0
3937,2231385,204368.0
3938,2231384,204528.0
3939,2231383,204528.0
3940,2231382,160512.0
3941,2231381,178992.0
3942,2231377,204398.0
3943,2231375,204398.0
3944,2231374,204398.0
3945,2231373,204398.0
3946,2231372,204398.0
3947,2231371,204398.0
3948,2231370,204398.0
3949,2231369,204398.0
3950,2231368,178879.0
3951,2231367,178879.0
3952,2231366,204528.0
3953,2231365,204528.0
3954,2231364,178871.0
3955,2231363,204472.0
3956,2231362,178860.0
3957,2231361,178860.0
3958,2231360,178956.0
3959,2231359,204462.0
3960,2231358,204368.0
3961,2231357,160512.0
3962,2231356,160512.0
3963,2231355,178879.0
3964,2231353,178896.0
3965,2231352,204386.0
3966,2231351,204386.0
3967,2231350,204386.0
3968,2231349,178879.0
3969,2231348,160512.0
3970,2231347,160512.0
3971,2231346,204386.0
3972,2231345,204386.0
3973,2231344,160512.0
3974,2231343,160512.0
3975,2231342,160512.0
3976,2231341,160512.0
3977,2231340,160512.0
3978,2231339,160512.0
3979,2231338,160512.0
3980,2231337,160512.0
3981,2231336,178896.0
3982,2231335,178860.0
3983,2231333,178886.0
3984,2231332,73460.0
3985,2231331,204513.0
3986,2231329,73460.0
3987,2231328,204410.0
3989,2231326,204410.0
3990,2231325,191923.0
3991,2231324,204494.0
3992,2231323,74262.0
3993,2231322,204433.0
3994,2231321,204490.0
3995,2231318,73460.0
3996,2231317,204501.0
3997,2231316,204436.0
3998,2231315,204436.0
3999,2231314,204436.0
4000,2231312,204478.0
4001,2231311,204380.0
4002,2231310,204513.0
4003,2231309,141439.0
4004,2231308,204365.0
4005,2231307,204532.0
4006,2231306,204532.0
4008,2231304,204532.0
4009,2231301,73696.0
4010,2231300,204370.0
4011,2231299,204507.0
4012,2231298,204365.0
4013,2231297,204365.0
4014,2231295,74356.0
4015,2231292,204444.0
4016,2231291,204513.0
4017,2231289,152605.0
4018,2231288,160545.0
4019,2231287,160545.0
4021,2231284,179587.0
4022,2231283,204359.0
4023,2231280,92102.0
4025,2231277,73531.0
4026,2231275,73531.0
4027,2231274,73531.0
4028,2231271,204455.0
4029,2231270,178961.0
4030,2231269,178961.0
4031,2231268,204462.0
4032,2231267,204462.0
4033,2231266,81297.0
4034,2231265,81297.0
4035,2231264,204393.0
4036,2231263,204526.0
4037,2231262,204526.0
4038,2231261,207309.0
4039,2231260,204526.0
4040,2231259,74655.0
4041,2231258,204530.0
4043,2231256,160575.0
4072,2231226,204509.0
4074,2231224,204509.0
4075,2231223,141398.0
4077,2231221,204484.0
4081,2231217,74156.0
4082,2231216,74156.0
4083,2231215,74156.0
4084,2231214,204536.0
4085,2231213,204536.0
4086,2231212,160570.0
4087,2231211,160570.0
4089,2231209,204570.0
4090,2231208,160568.0
4091,2231207,204381.0
4092,2231206,204381.0
4093,2231205,204365.0
4094,2231204,204365.0
4095,2231203,178985.0
4096,2231202,160653.0
4098,2231200,160651.0
4099,2231199,160651.0
4101,2231197,74131.0
4102,2231196,74131.0
4103,2231195,74131.0
4104,2231194,74131.0
4106,2231192,191923.0
4107,2231191,4931.0
4108,2231190,141411.0
