idProposicao,idDeputadoAutor
2236127,73943.0
2236125,73943.0
2236116,73943.0
2236091,204407.0
2236090,204538.0
2236089,204538.0
2236087,204536.0
2236086,204536.0
2236084,204374.0
2236082,160545.0
2236081,160575.0
2236080,160575.0
2236079,160512.0
2236078,204371.0
2236077,204371.0
2236076,204371.0
2236059,212625.0
2236058,212625.0
2236057,212625.0
2236056,204567.0
2236055,204567.0
2236054,204518.0
2236053,204518.0
2236052,204518.0
2236051,204518.0
2236050,204518.0
2236042,141508.0
2236034,73696.0
2236033,204496.0
2236032,204373.0
2236031,204373.0
2236029,204373.0
2236026,98057.0
2236025,204395.0
2236024,212625.0
2236023,204518.0
2236021,178981.0
2236020,160511.0
2236019,204518.0
2236017,178929.0
2236016,204556.0
2236015,204367.0
2236014,204367.0
2236013,204367.0
2236012,204367.0
2236011,204367.0
2236010,204367.0
2236009,204367.0
2236008,204367.0
2236007,204367.0
2236006,204367.0
2236005,204367.0
2236004,204367.0
2236003,204367.0
2236002,204367.0
2236001,204367.0
2236000,204367.0
2235999,204367.0
2235997,204367.0
2235996,204367.0
2235995,204562.0
2235994,74052.0
2235992,109429.0
2235991,109429.0
2235989,204461.0
2235988,204461.0
2235987,204461.0
2235985,204461.0
2235984,204461.0
2235983,204457.0
2235982,204531.0
2235980,178961.0
2235979,178992.0
2235976,74052.0
2235975,74052.0
2235973,204527.0
2235972,160575.0
2235971,160575.0
2235970,204457.0
2235964,204506.0
2235963,204506.0
2235962,204506.0
2235961,204506.0
2235960,204506.0
2235959,204506.0
2235958,204506.0
2235957,204506.0
2235956,204506.0
2235955,204506.0
2235954,204506.0
2235953,204506.0
2235952,204506.0
2235951,204506.0
2235950,204506.0
2235949,204506.0
2235948,204506.0
2235947,204367.0
2235946,204367.0
2235945,204367.0
2235944,204367.0
2235943,133439.0
2235937,74655.0
2235936,204426.0
2235931,212625.0
2235930,212625.0
2235929,212625.0
2235928,212625.0
2235927,212625.0
2235925,73486.0
2235924,204377.0
2235923,204536.0
2235922,73486.0
2235921,204562.0
2235920,204562.0
2235918,204435.0
2235917,204435.0
2235916,204435.0
2235915,204442.0
2235914,74585.0
2235913,204442.0
2235912,178975.0
2235909,74655.0
2235904,204572.0
2235903,73486.0
2235902,74655.0
2235901,204484.0
2235900,204416.0
2235899,204484.0
2235898,74655.0
2235897,74655.0
2235896,74655.0
2235895,204528.0
2235894,74655.0
2235893,204528.0
2235892,74655.0
2235891,178929.0
2235890,178929.0
2235889,178929.0
2235888,178929.0
2235887,178929.0
2235886,178929.0
2235885,178929.0
2235884,178929.0
2235883,178929.0
2235882,74655.0
2235881,74655.0
2235880,74655.0
2235879,204427.0
2235878,74655.0
2235877,204427.0
2235876,74655.0
2235875,204427.0
2235874,74655.0
2235873,204427.0
2235872,74655.0
2235871,90842.0
2235870,204506.0
2235869,204506.0
2235868,204506.0
2235867,204506.0
2235866,204506.0
2235865,204506.0
2235864,204506.0
2235863,204506.0
2235862,204506.0
2235861,204506.0
2235860,204506.0
2235859,204506.0
2235858,204506.0
2235857,204506.0
2235856,204506.0
2235855,204506.0
2235854,204506.0
2235853,204506.0
2235852,204506.0
2235851,204506.0
2235850,204506.0
2235849,204506.0
2235848,204506.0
2235847,204506.0
2235846,204506.0
2235845,204506.0
2235844,204506.0
2235843,204506.0
2235842,204506.0
2235841,204506.0
2235840,204506.0
2235839,204506.0
2235838,204506.0
2235837,204506.0
2235836,204506.0
2235835,204506.0
2235834,204506.0
2235833,204506.0
2235832,204506.0
2235831,204506.0
2235830,204506.0
2235829,204506.0
2235828,204506.0
2235827,204506.0
2235826,204506.0
2235825,204506.0
2235824,204506.0
2235823,204506.0
2235822,204506.0
2235821,204506.0
2235820,204506.0
2235819,204506.0
2235818,204506.0
2235817,204506.0
2235815,204365.0
2235814,204506.0
2235812,204506.0
2235811,204506.0
2235810,204506.0
2235808,204506.0
2235807,204506.0
2235806,204506.0
2235805,204506.0
2235804,204506.0
2235802,204506.0
2235801,204506.0
2235800,204506.0
2235799,204506.0
2235798,204506.0
2235797,204506.0
2235796,204506.0
2235795,204506.0
2235794,204506.0
2235793,204506.0
2235792,204506.0
2235791,204506.0
2235790,204506.0
2235789,204506.0
2235788,204506.0
2235787,204506.0
2235786,204506.0
2235785,204506.0
2235784,204506.0
2235783,204506.0
2235782,204506.0
2235781,204506.0
2235780,204411.0
2235779,204506.0
2235778,204506.0
2235777,204506.0
2235776,204506.0
2235775,204506.0
2235774,204506.0
2235773,204530.0
2235772,178951.0
2235771,204488.0
2235771,204530.0
2235769,204454.0
2235768,73788.0
2235768,160639.0
2235768,164360.0
2235768,178832.0
2235768,204353.0
2235768,204430.0
2235768,204459.0
2235768,204412.0
2235768,204377.0
2235743,204421.0
2235740,204407.0
2234737,73531.0
2234736,204570.0
2234735,204572.0
2234734,204572.0
2234733,204572.0
2234732,204572.0
2234731,152610.0
2234730,204572.0
2234709,204359.0
2234708,204359.0
2234706,74467.0
2234705,204365.0
2234703,160575.0
2234700,204433.0
2234699,204433.0
2234698,150418.0
2234697,81297.0
2234696,204433.0
2234695,204433.0
2234694,204433.0
2234693,204433.0
2234692,204452.0
2234691,178981.0
2234690,73701.0
2234689,178981.0
2234688,178981.0
2234687,204481.0
2234686,204485.0
2234684,204457.0
2234683,73531.0
2234683,74784.0
2234683,152605.0
2234683,134812.0
2234683,76874.0
2234683,204407.0
2234683,204535.0
2234683,205548.0
2234682,160575.0
2234681,204457.0
2234680,204457.0
2234679,204457.0
2234678,204457.0
2234677,204457.0
2234676,204488.0
2234675,204359.0
2234674,178987.0
2234673,160604.0
2234672,204404.0
2234671,74398.0
2234670,204553.0
2234669,204500.0
2234668,73531.0
2234667,73531.0
2234666,74161.0
2234666,160604.0
2234664,204500.0
2234663,204422.0
2234662,74356.0
2234661,157130.0
2234660,204438.0
2234659,204438.0
2234658,178954.0
2234657,204455.0
2234655,164360.0
2234655,178832.0
2234655,204353.0
2234655,204459.0
2234654,74043.0
2234654,133439.0
2234654,160587.0
2234654,160665.0
2234654,178832.0
2234654,178945.0
2234654,178947.0
2234654,204491.0
2234654,204357.0
2234654,204503.0
2234654,204459.0
2234654,204374.0
2234654,178854.0
2234653,178989.0
2234652,204425.0
2234651,160610.0
2234650,74158.0
2234649,74158.0
2234648,160639.0
2234647,160639.0
2234646,160511.0
2234645,160639.0
2234644,160639.0
2234643,160639.0
2234642,160639.0
2234641,160639.0
2234640,160635.0
2234639,160639.0
2234638,160635.0
2234637,160639.0
2234636,204516.0
2234636,204523.0
2234635,109429.0
2234634,160639.0
2234633,160587.0
2234632,204367.0
2234631,204428.0
2234630,204430.0
2234629,73466.0
2234628,211866.0
2234627,74471.0
2234626,73460.0
2234625,204519.0
2234624,178916.0
2234623,204555.0
2234622,204533.0
2234621,204416.0
2234620,204533.0
2234619,109429.0
2234618,204534.0
2234617,204534.0
2234616,160570.0
2234615,160570.0
2234614,160570.0
2234613,160570.0
2234612,204534.0
2234611,204534.0
2234610,178854.0
2234609,141405.0
2234606,160587.0
2234604,204521.0
2234603,160587.0
2234599,178939.0
2234598,204408.0
2234597,204408.0
2234596,204408.0
2234595,204408.0
2234594,204408.0
2234593,204408.0
2234592,204408.0
2234591,178977.0
2234590,204531.0
2234589,204364.0
2234588,204364.0
2234587,72442.0
2234586,72442.0
2234585,72442.0
2234584,204566.0
2234583,204566.0
2234582,69871.0
2234581,92699.0
2234580,74060.0
2234579,204525.0
2234578,204444.0
2234577,204444.0
2234576,204359.0
2234575,178969.0
2234574,204359.0
2234573,204359.0
2234572,204359.0
2234571,204359.0
2234569,204535.0
2234568,204576.0
2234566,204504.0
2234565,204562.0
2234564,204392.0
2234563,204352.0
2234560,92699.0
2234558,157130.0
2234557,204527.0
2234556,204527.0
2234555,204527.0
2234554,204407.0
2234553,204414.0
2234552,204414.0
2234551,204414.0
2234550,204414.0
2234549,204435.0
2234548,204435.0
2234547,204435.0
2234546,204435.0
2234545,204435.0
2234544,204435.0
2234543,204435.0
2234542,204435.0
2234541,204435.0
2234540,204435.0
2234539,204435.0
2234538,74043.0
2234538,74471.0
2234538,133439.0
2234538,141523.0
2234538,160541.0
2234538,160510.0
2234538,160527.0
2234538,160665.0
2234538,160531.0
2234538,178832.0
2234538,178912.0
2234538,178916.0
2234538,178922.0
2234538,178934.0
2234538,178951.0
2234538,178956.0
2234538,178975.0
2234538,204488.0
2234538,204391.0
2234538,204494.0
2234538,204357.0
2234538,204496.0
2234538,204423.0
2234538,157130.0
2234538,204510.0
2234538,204429.0
2234538,204527.0
2234538,204371.0
2234538,204534.0
2234538,204537.0
2234538,204546.0
2234538,204383.0
2234538,74060.0
2234538,204552.0
2234538,122974.0
2234537,204435.0
2234525,179001.0
2234524,178884.0
2234521,204541.0
2234520,178884.0
2234519,116379.0
2234517,204541.0
2234516,116379.0
2234514,178884.0
2234503,205548.0
2234501,204535.0
2234500,205548.0
2234496,178954.0
2234495,178954.0
2234493,178954.0
2234492,178954.0
2234491,178954.0
2234490,178954.0
2234489,178954.0
2234484,73486.0
2234483,73486.0
2234482,73486.0
2234480,75431.0
2234479,75431.0
2234477,204416.0
2234476,204416.0
2234475,204414.0
2234474,178969.0
2234470,75431.0
2234464,141450.0
2234462,204363.0
2234459,75431.0
2234454,141398.0
2234453,160758.0
2234453,178871.0
2234453,161550.0
2234452,178839.0
2234451,160666.0
2234450,204512.0
2234449,73486.0
2234448,178843.0
2234447,73486.0
2234441,204559.0
2234440,204547.0
2234438,204547.0
2234437,73486.0
2234436,73486.0
2234435,73486.0
2234433,73486.0
2234432,73486.0
2234431,204542.0
2234427,204404.0
2234425,73531.0
2234425,74784.0
2234425,152605.0
2234425,134812.0
2234425,76874.0
2234425,204535.0
2234425,205548.0
2234420,178881.0
2234417,204541.0
2234414,204541.0
2234413,204541.0
2234412,204541.0
2234411,204541.0
2234410,204541.0
2234409,204395.0
2234408,204541.0
2234407,204395.0
2234406,204541.0
2234405,204541.0
2234404,204541.0
2234403,204541.0
2234402,204541.0
2234401,204359.0
2234400,73531.0
2234398,73486.0
2234397,73486.0
2234394,204503.0
2234392,178916.0
2234391,204359.0
2234390,204395.0
2234389,73486.0
2234388,204395.0
2234387,204395.0
2234386,204395.0
2234385,141401.0
2234384,141401.0
2234383,204395.0
2234382,178970.0
2234381,204395.0
2234380,178970.0
2234379,178970.0
2234378,178970.0
2234377,204473.0
2234376,204359.0
2234375,204473.0
2234374,178970.0
2234373,204473.0
2234372,204473.0
2234370,143632.0
2234368,139285.0
2234366,160666.0
2234365,160575.0
2234364,204541.0
2234362,74459.0
2234357,160587.0
2234356,160587.0
2234355,204407.0
2234354,160587.0
2234353,204541.0
2234351,204398.0
2234349,205548.0
2234347,160587.0
2234345,73701.0
2234343,204419.0
2234341,74305.0
2234339,74305.0
2234338,204555.0
2234337,204555.0
2234336,204555.0
2234334,171623.0
2234329,143632.0
2234327,204404.0
2234326,204486.0
2234325,178975.0
2234324,73772.0
2234323,73772.0
2234322,178975.0
2234321,73772.0
2234320,73772.0
2234319,73772.0
2234318,171623.0
2234317,73772.0
2234316,73772.0
2234315,73772.0
2234314,178946.0
2234313,73772.0
2234312,73772.0
2234311,73772.0
2234310,73772.0
2234309,73772.0
2234308,73772.0
2234307,73772.0
2234306,73772.0
2234305,73772.0
2234303,73772.0
2234302,73772.0
2234301,73772.0
2234300,73772.0
2234299,73772.0
2234298,73772.0
2234297,73772.0
2234296,178922.0
2234295,73772.0
2234294,204561.0
2234293,73772.0
2234292,73772.0
2234291,73772.0
2234290,73772.0
2234289,73772.0
2234288,73772.0
2234287,73772.0
2234286,73772.0
2234285,73772.0
2234284,73772.0
2234283,73772.0
2234282,73772.0
2234281,73772.0
2234280,204541.0
2234279,73772.0
2234278,204541.0
2234277,73772.0
2234276,204541.0
2234275,73772.0
2234274,204541.0
2234273,73772.0
2234272,204541.0
2234271,73772.0
2234270,73772.0
2234269,204541.0
2234268,73772.0
2234267,204541.0
2234266,73772.0
2234265,73772.0
2234264,204541.0
2234263,73772.0
2234262,204541.0
2234261,73772.0
2234260,74043.0
2234260,74471.0
2234260,74262.0
2234260,133439.0
2234260,141523.0
2234260,160541.0
2234260,160665.0
2234260,160531.0
2234260,178912.0
2234260,178916.0
2234260,178922.0
2234260,178934.0
2234260,178951.0
2234260,178956.0
2234260,178975.0
2234260,204488.0
2234260,204391.0
2234260,204494.0
2234260,204357.0
2234260,204371.0
2234260,204534.0
2234260,204546.0
2234260,74060.0
2234260,204552.0
2234260,178854.0
2234260,122974.0
2234259,73772.0
2234258,204541.0
2234257,73772.0
2234256,204541.0
2234255,73772.0
2234254,204541.0
2234253,73772.0
2234252,73772.0
2234250,73772.0
2234249,204541.0
2234248,73772.0
2234247,73772.0
2234246,204541.0
2234245,73772.0
2234244,204541.0
2234243,73772.0
2234242,73772.0
2234241,204541.0
2234240,73772.0
2234239,204541.0
2234238,206231.0
2234237,73772.0
2234236,73772.0
2234235,73772.0
2234234,204526.0
2234233,204526.0
2234232,204526.0
2234231,73772.0
2234229,73772.0
2234227,73772.0
2234226,73772.0
2234225,73772.0
2234224,73772.0
2234223,73772.0
2234222,73772.0
2234220,73772.0
2234218,73772.0
2234215,73772.0
2234212,73772.0
2234211,73772.0
2234208,73772.0
2234204,133439.0
2234203,73772.0
2234198,73772.0
2234197,133439.0
2234194,73772.0
2234191,73772.0
2234189,73772.0
2234187,73772.0
2234186,133439.0
2234184,204421.0
2234182,73772.0
2234180,204421.0
2234179,204421.0
2234178,73772.0
2234175,73772.0
2234171,73772.0
2234169,73772.0
2234168,73772.0
2234166,73772.0
2234165,73772.0
2234164,73772.0
2234163,205535.0
2234162,204398.0
2234161,73772.0
2234160,73772.0
2234159,73772.0
2234158,204398.0
2234157,160538.0
2234156,73772.0
2234155,204372.0
2234154,160538.0
2234153,73772.0
2234152,204372.0
2234151,73772.0
2234150,178981.0
2234149,73772.0
2234148,178981.0
2234147,73772.0
2234146,178842.0
2234145,204523.0
2234144,73772.0
2234143,73772.0
2234142,204433.0
2234141,143632.0
2234140,73486.0
2234139,204421.0
2234138,204421.0
2234137,204496.0
2234136,204496.0
2234135,204421.0
2234134,204421.0
2234133,204421.0
2234132,141391.0
2234131,141391.0
2234129,73891.0
2234128,141391.0
2234126,204452.0
2234124,204416.0
2234123,141405.0
2234122,160538.0
2234121,160538.0
2234120,160538.0
2234119,81297.0
2234118,178912.0
2234116,204576.0
2234115,178954.0
2234112,204388.0
2234109,178876.0
2234108,178876.0
2234107,178876.0
2234106,178876.0
2234105,178876.0
2234104,204365.0
2234103,178876.0
2234102,204427.0
2234101,204365.0
2234100,204365.0
2234099,133439.0
2234098,133439.0
2234096,204559.0
2234093,204372.0
2234092,204372.0
2234091,204372.0
2234090,204372.0
2234089,204524.0
2234088,204524.0
2234087,204457.0
2234084,204543.0
2234083,204524.0
2234082,177282.0
2234080,204514.0
2234079,204514.0
2234077,178985.0
2234076,141470.0
2234075,141470.0
2234074,141470.0
2234071,204461.0
2234070,141405.0
2234069,204468.0
2234068,204468.0
2234067,204468.0
2234066,204468.0
2234065,204468.0
2234064,204555.0
2234063,204555.0
2234062,204555.0
2234061,204555.0
2234060,204555.0
2234059,204555.0
2234058,204555.0
2234057,204555.0
2234056,204555.0
2234055,204555.0
2234054,204555.0
2234053,204555.0
2234052,204555.0
2234051,204555.0
2234050,204555.0
2234049,204555.0
2234048,204555.0
2234047,204555.0
2234046,204527.0
2234045,204555.0
2234044,204555.0
2234043,73441.0
2234042,73441.0
2234041,204518.0
2234039,204569.0
2234037,204469.0
2234036,204469.0
2234035,178985.0
2234034,204536.0
2234033,204536.0
2234030,204569.0
2234029,204527.0
2234028,204527.0
2234027,204527.0
2234026,204527.0
2234018,178981.0
2234014,204518.0
2234013,204518.0
2234012,204518.0
2234002,178970.0
2233992,160508.0
2233988,204461.0
2233985,204461.0
2233981,204461.0
2233980,204461.0
2233979,204461.0
2233978,204466.0
2233977,204466.0
2233976,204466.0
2233974,204461.0
2233973,204472.0
2233970,92346.0
2233969,204441.0
2233968,204435.0
2233967,204435.0
2233966,204435.0
2233965,204435.0
2233964,204435.0
2233963,204435.0
2233962,204435.0
2233959,204392.0
2233952,205535.0
2233951,205535.0
2233950,205535.0
2233949,204462.0
2233948,204466.0
2233947,74057.0
2233945,204466.0
2233944,204466.0
2233943,204466.0
2233942,204466.0
2233941,204472.0
2233940,74057.0
2233939,74376.0
2233937,74057.0
2233936,74057.0
2233935,141508.0
2233934,204398.0
2233933,141488.0
2233932,160587.0
2233930,73943.0
2233929,73943.0
2233928,73943.0
2233927,73943.0
2233926,73943.0
2233925,73943.0
2233924,205550.0
2233916,204352.0
2233915,160531.0
2233912,74209.0
2233911,74363.0
2233910,74363.0
2233909,74363.0
2233904,160665.0
2233903,160665.0
2233902,204483.0
2233901,178910.0
2233900,178910.0
2233899,204376.0
2233898,204376.0
2233897,204376.0
2233896,205865.0
2233895,178910.0
2233892,74398.0
2233890,178933.0
2233889,178933.0
2233884,204481.0
2233881,74585.0
2233880,204399.0
2233879,73531.0
2233878,73531.0
2233877,160639.0
2233876,160639.0
2233875,74052.0
2233874,74052.0
2233872,160639.0
2233871,141464.0
2233870,160639.0
2233869,204531.0
2233867,178975.0
2233866,204461.0
2233865,159237.0
2233858,141428.0
2233857,141421.0
2233856,204570.0
2233854,204488.0
2233853,204404.0
2233852,204430.0
2233851,74052.0
2233850,204422.0
2233849,160570.0
2233848,160570.0
2233847,178959.0
2233846,204570.0
2233845,154178.0
2233844,73604.0
2233843,73604.0
2233842,205863.0
2233837,204521.0
2233836,204521.0
2233832,204482.0
2233829,162332.0
2233826,92699.0
2233825,164359.0
2233821,204527.0
2233819,204507.0
2233817,159237.0
2233816,159237.0
2233815,204393.0
2233814,159237.0
2233813,159237.0
2233812,159237.0
2233811,159237.0
2233809,159237.0
2233808,156190.0
2233807,204544.0
2233806,204393.0
2233805,159237.0
2233803,178929.0
2233802,74161.0
2233801,74161.0
2233799,141450.0
2233799,204523.0
2233798,178994.0
2233797,178994.0
2233796,178994.0
2233795,204398.0
2233794,204398.0
2233793,204398.0
2233792,204398.0
2233790,204429.0
2233789,204429.0
2233788,178994.0
2233787,178994.0
2233787,204459.0
2233786,171617.0
2233785,178920.0
2233783,204506.0
2233782,204506.0
2233781,204506.0
2233780,204506.0
2233779,204506.0
2233778,204506.0
2233777,204506.0
2233776,204506.0
2233775,204506.0
2233774,204506.0
2233773,204506.0
2233772,204506.0
2233771,204414.0
2233770,204506.0
2233769,204506.0
2233768,204506.0
2233767,204414.0
2233766,204506.0
2233765,204506.0
2233764,204506.0
2233763,204506.0
2233762,204506.0
2233761,204506.0
2233760,204506.0
2233759,204506.0
2233757,204433.0
2233756,204506.0
2233755,204506.0
2233754,204506.0
2233753,204506.0
2233752,204433.0
2233751,204506.0
2233750,204506.0
2233748,204506.0
2233747,204506.0
2233746,204433.0
2233745,204506.0
2233744,204506.0
2233743,204506.0
2233742,204506.0
2233741,204433.0
2233740,204506.0
2233739,204506.0
2233738,204430.0
2233737,204506.0
2233736,204506.0
2233735,204433.0
2233734,204506.0
2233733,204506.0
2233732,204506.0
2233731,204430.0
2233730,204506.0
2233729,204506.0
2233728,204506.0
2233727,204506.0
2233726,204430.0
2233725,204506.0
2233724,66179.0
2233723,178854.0
2233720,178835.0
2233719,204418.0
2233718,204423.0
2233717,204418.0
2233716,178854.0
2233715,178854.0
2233714,160587.0
2233713,160587.0
2233712,204509.0
2233711,160587.0
2233710,204491.0
2233709,204377.0
2233704,143084.0
2233702,204535.0
2233700,204535.0
2233699,178916.0
2233698,204535.0
2233697,204435.0
2233696,204435.0
2233695,204435.0
2233694,204435.0
2233693,204435.0
2233692,178854.0
2233690,204435.0
2233688,204435.0
2233685,160587.0
2233683,160587.0
2233681,160587.0
2233677,178857.0
2233674,76874.0
2233671,205550.0
2233669,205550.0
2233668,204406.0
2233667,205550.0
2233659,204388.0
2233657,178860.0
2233656,73441.0
2233654,73441.0
2233652,90842.0
2233651,90842.0
2233650,90842.0
2233646,204418.0
2233645,204505.0
2233642,204351.0
2233642,204484.0
2233642,179587.0
2233642,204473.0
2233642,204376.0
2233642,204378.0
2233640,73696.0
2233639,178962.0
2233638,178962.0
2233637,143084.0
2233631,204419.0
2233627,204540.0
2233606,204404.0
2233605,204541.0
2233603,204541.0
2233590,178929.0
2233589,204570.0
2233586,204425.0
2233585,178948.0
2233584,204495.0
2233578,92699.0
2233577,204455.0
2233575,204372.0
2233574,204372.0
2233569,160538.0
2233568,160538.0
2233564,204532.0
2233563,204532.0
2233560,204526.0
2233556,204526.0
2233548,160538.0
2233546,204381.0
2233520,204478.0
2233519,204480.0
2233510,141439.0
2233508,178860.0
2233506,205476.0
2233505,205476.0
2233497,204439.0
2233496,141488.0
2233496,160575.0
2233496,204509.0
2233496,204464.0
2233495,73486.0
2233494,178972.0
2233493,204398.0
2233490,121948.0
2233487,204516.0
2233486,160587.0
2233484,90842.0
2233483,204523.0
2233482,160532.0
2233478,133968.0
2233477,152610.0
2233477,160534.0
2233477,204504.0
2233477,204372.0
2233477,204571.0
2233475,191923.0
2233473,191923.0
2233472,204425.0
2233464,141488.0
2233463,204359.0
2233462,204359.0
2233461,204359.0
2233457,73531.0
2233457,204535.0
2233456,73531.0
2233451,74043.0
2233451,74471.0
2233451,160541.0
2233451,160531.0
2233451,178833.0
2233451,178975.0
2233451,156190.0
2233451,204364.0
2233451,204531.0
2233451,178854.0
2233451,205865.0
2233449,73531.0
2233449,74784.0
2233449,152605.0
2233449,134812.0
2233449,76874.0
2233449,204407.0
2233449,204509.0
2233449,204464.0
2233449,204535.0
2233449,205548.0
2233448,74160.0
2233447,204453.0
2233443,178961.0
2233441,178961.0
2233427,204372.0
2233423,178912.0
2233422,204419.0
2233412,73696.0
2233403,178843.0
2233401,204428.0
2233398,141422.0
2233396,204462.0
2233392,198783.0
2233391,90201.0
2233390,90201.0
2233389,204478.0
2233387,204536.0
2233385,204536.0
2233382,204535.0
2233380,204389.0
2233378,204536.0
2233377,204450.0
2233376,141421.0
2233374,160552.0
2233373,164360.0
2233371,164360.0
2233369,178933.0
2233368,178908.0
2233367,204512.0
2233366,204532.0
2233365,204512.0
2233364,204512.0
2233362,204399.0
2233360,204419.0
2233359,204419.0
2233358,67138.0
2233357,204391.0
2233356,67138.0
2233355,204501.0
2233354,204501.0
2233353,204501.0
2233352,204487.0
2233351,204512.0
2233350,204512.0
2233348,171619.0
2233347,178947.0
2233346,211866.0
2233345,204406.0
2233344,178947.0
2233343,160538.0
2233342,204494.0
2233341,204501.0
2233340,204501.0
2233339,178952.0
2233338,90201.0
2233335,178922.0
2233333,204557.0
2233332,74160.0
2233331,204557.0
2233330,74160.0
2233329,204542.0
2233328,204459.0
2233327,204492.0
2233326,211866.0
2233325,74784.0
2233324,73531.0
2233324,74784.0
2233324,152605.0
2233324,134812.0
2233324,76874.0
2233324,204407.0
2233324,204509.0
2233324,204464.0
2233324,204535.0
2233324,205548.0
2233323,74784.0
2233322,204464.0
2233321,160575.0
2233320,204492.0
2233319,74419.0
2233318,160575.0
2233316,204492.0
2233312,178874.0
2233304,160587.0
2233299,116379.0
2233290,141488.0
2233282,204407.0
2233282,204535.0
2233278,116379.0
2233274,178925.0
2233272,204435.0
2233271,204435.0
2233269,204435.0
2233268,204435.0
2233267,143632.0
2233266,204435.0
2233264,141459.0
2233263,204435.0
2233261,204435.0
2233259,204435.0
2233258,204435.0
2233257,204435.0
2233256,204435.0
2233255,204435.0
2233254,204435.0
2233253,74057.0
2233252,204435.0
2233251,204435.0
2233250,204435.0
2233249,204435.0
2233248,204435.0
2233247,204435.0
2233245,204435.0
2233244,204435.0
2233243,178927.0
2233242,204435.0
2233241,204435.0
2233240,204435.0
2233238,204435.0
2233237,146307.0
2233236,204435.0
2233235,204435.0
2233234,204534.0
2233233,204534.0
2233232,204435.0
2233230,178927.0
2233229,206231.0
2233224,74156.0
2233223,107283.0
2233222,178857.0
2233221,205535.0
2233220,204559.0
2233219,205535.0
2233217,204516.0
2233216,204407.0
2233215,204516.0
2233214,204542.0
2233213,73486.0
2233212,74356.0
2233211,204516.0
2233210,178954.0
2233209,178954.0
2233208,191923.0
2233207,191923.0
2233206,204371.0
2233204,204371.0
2233203,204503.0
2233201,204566.0
2233196,204469.0
2233195,73891.0
2233194,204534.0
2233185,74044.0
2233184,74044.0
2233182,74044.0
2233181,204534.0
2233180,204534.0
2233179,178933.0
2233177,204440.0
2233176,204463.0
2233175,204463.0
2233169,141439.0
2233168,178884.0
2233166,204432.0
2233165,204559.0
2233164,204447.0
2233163,133439.0
2233162,178860.0
2233161,141458.0
2233160,133439.0
2233159,133439.0
2233157,133439.0
2233155,178987.0
2233154,178987.0
2233153,204367.0
2233152,74160.0
2233151,74160.0
2233150,204367.0
2233149,198783.0
