id,idOrgao,idEvento,aprovacao,votosSim,votosNao,votosOutros,ultimaApresentacaoProposicao_idProposicao
2077244-2,537792,42919,1,0,0,0,0
2077246-2,537792,42919,1,0,0,0,0
2077155-2,537794,42904,1,0,0,0,0
1806554-39,180,42931,0,30,257,55,2077450
1806554-42,180,42931,0,0,0,0,2077450
1806554-44,180,42931,1,0,0,0,2077450
2058422-2,537743,42821,1,0,0,0,0
1806554-53,180,42935,1,0,0,0,2077450
1806554-56,180,42935,0,0,0,0,2077450
1806554-58,180,42935,1,0,0,0,2077450
1806554-59,180,42935,1,0,0,0,2077450
1806554-62,180,42935,1,0,0,0,2077450
611966-121,180,42935,0,0,0,0,1805659
611966-124,180,42935,0,10,445,2,1805659
2077431-2,537845,42932,1,0,0,0,0
2076679-7,180,42946,1,0,0,0,0
2077271-2,537733,42911,1,0,0,0,0
2076239-2,537733,42911,1,0,0,0,0
2076859-2,537733,42911,1,0,0,0,0
1215091-726,537733,0,1,0,0,0,2077313
2077272-2,537733,42911,1,0,0,0,0
2076648-2,537750,42939,1,0,0,0,0
2076650-2,537750,42939,1,0,0,0,0
2076651-2,537750,42939,1,0,0,0,0
2077348-2,537750,42939,1,0,0,0,0
2076652-2,537750,42939,1,0,0,0,0
1806554-70,180,42946,1,0,0,0,2077450
1806554-74,180,42946,1,0,0,0,2077450
2056414-4,537731,42940,1,0,0,0,0
2058072-4,537731,42940,1,0,0,0,0
2074384-4,537731,42940,1,0,0,0,0
2075562-3,537731,42940,1,0,0,0,0
2076106-2,537731,42940,1,0,0,0,0
2077103-2,537731,42940,1,0,0,0,0
2077361-2,537731,42940,1,0,0,0,0
1806554-87,180,42946,0,166,188,3,2077450
1806554-89,180,42946,1,0,0,0,2077450
1806554-93,180,42946,1,0,0,0,2077450
1806554-96,180,42946,1,0,0,0,2077450
1806554-99,180,42946,1,0,0,0,2077450
1806554-101,180,42946,1,0,0,0,2077450
1806554-102,180,42946,1,0,0,0,2077450
2017938-49,180,42949,1,0,0,0,2076680
2017938-51,180,42949,1,0,0,0,2076680
2076577-31,180,42949,1,0,0,0,2077546
2076577-33,180,42949,1,0,0,0,2077546
2017939-54,180,42949,1,0,0,0,2028533
2017939-56,180,42949,1,0,0,0,2028533
2077224-4,537792,42970,1,0,0,0,0
2077245-4,537792,42970,1,0,0,0,0
2077370-3,537792,42970,1,0,0,0,0
2077408-3,537792,42970,1,0,0,0,0
1215850-312,537792,0,1,0,0,0,2077637
2077635-2,537792,42970,1,0,0,0,0
2077637-2,537792,42970,1,0,0,0,0
1215850-315,537792,0,1,0,0,0,2077637
2077634-2,537792,42970,1,0,0,0,0
2077690-5,180,42981,1,0,0,0,0
2003336-29,180,0,1,0,0,0,2074430
1063052-76,180,42981,1,448,3,1,2075981
611966-135,537716,42974,1,0,0,0,2077975
1514014-157,180,42987,0,0,0,0,2078012
1999587-36,180,42993,1,0,0,0,2075551
1999587-45,180,42993,1,0,0,0,2075551
1999587-47,180,42993,1,0,0,0,2075551
2074430-27,180,42993,1,0,0,0,2078102
2074430-29,180,42993,1,0,0,0,2078102
2078000-2,537734,42997,1,20,7,0,0
2077084-30,180,42996,0,5,224,176,2077153
2077744-2,537794,42962,1,0,0,0,0
2077754-2,537794,42962,1,0,0,0,0
2078059-2,537794,42962,1,0,0,0,0
2077452-3,537845,42972,1,0,0,0,0
1063052-80,537674,43021,1,0,0,0,2078419
1806248-33,180,43024,1,0,0,0,2078214
1806248-35,180,43024,1,0,0,0,2078214
2077954-2,537765,42954,1,0,0,0,0
2078301-2,537765,42954,1,0,0,0,0
2028600-3,537731,43017,1,0,0,0,0
2078054-3,537731,43017,1,0,0,0,0
2078329-2,537731,43017,1,0,0,0,0
2077590-3,537622,42994,1,0,0,0,0
2078217-2,537622,42994,1,0,0,0,0
1806248-44,180,43029,1,0,0,0,2078214
1806248-46,180,43029,0,193,245,8,2078214
1806248-50,180,43029,1,0,0,0,2078214
1806249-34,180,43029,0,0,0,0,2077819
1806249-36,180,43029,1,0,0,0,2077819
1806249-38,180,43029,1,0,0,0,2077819
1806249-40,180,43029,1,0,0,0,2077819
1806249-42,180,43029,1,0,0,0,2077819
1279003-84,4,0,1,0,0,0,0
2057821-22,180,0,1,0,0,0,0
2057821-23,180,0,1,0,0,0,0
1806249-55,180,43043,0,159,183,1,2078540
1806249-57,180,43043,1,0,0,0,2078540
1806249-61,180,43043,0,0,0,0,2078540
1806249-62,180,43043,1,0,0,0,2078540
1806249-68,180,43043,1,261,184,2,2078540
1806249-70,180,43043,0,0,0,0,2078540
1806249-74,180,43043,1,0,0,0,2078540
1806249-76,180,43043,1,0,0,0,2078540
2057614-2,537715,42990,1,0,0,0,0
2058032-2,537715,42990,1,0,0,0,0
2058033-2,537715,42990,1,0,0,0,0
2074750-3,537745,42983,1,0,0,0,0
2074770-3,537745,42983,1,0,0,0,0
2075806-2,537745,42983,1,0,0,0,0
2077375-5,537845,43012,1,0,0,0,0
2077381-4,537845,43012,1,0,0,0,0
2077384-4,537845,43012,1,0,0,0,0
2077402-4,537845,43012,1,0,0,0,0
2077424-4,537845,43012,1,0,0,0,0
2077427-4,537845,43012,1,0,0,0,0
2077432-4,537845,43012,1,0,0,0,0
2077444-4,537845,43012,1,0,0,0,0
2077475-3,537845,43012,1,0,0,0,0
2077706-3,537845,43012,1,0,0,0,0
2077745-3,537845,43012,1,0,0,0,0
2078108-3,537845,43012,1,0,0,0,0
2078140-2,537845,43012,1,0,0,0,0
2078141-2,537845,43012,1,0,0,0,0
2078142-2,537845,43012,1,0,0,0,0
2078427-2,537845,43012,1,0,0,0,0
2078440-2,537845,43012,1,0,0,0,0
2078479-2,537845,43012,1,0,0,0,0
1806249-84,180,43049,1,0,0,0,2078540
1806249-86,180,43049,0,0,0,0,2078540
1806249-88,180,43049,0,0,0,0,2078540
1806249-90,180,43049,1,0,0,0,2078540
2076838-6,180,43049,1,0,0,0,0
381872-134,4,0,0,0,0,0,0
1700459-24,180,43053,0,0,0,0,0
2057821-33,180,43053,1,0,0,0,0
2057821-36,180,43053,1,0,0,0,2078700
2076641-4,537733,43045,1,0,0,0,0
1215091-734,537733,0,1,0,0,0,2078654
2056236-3,537733,43045,1,0,0,0,0
2077313-3,537733,43045,1,0,0,0,0
2017611-4,537733,43045,1,0,0,0,0
1712904-3,537733,43045,1,0,0,0,0
1738919-4,537733,43045,1,0,0,0,0
2077638-2,537733,43045,1,0,0,0,0
2078092-2,537733,43045,1,0,0,0,0
1215091-742,537733,0,1,0,0,0,2078654
2078654-2,537733,43045,1,0,0,0,0
2077383-2,537796,43009,1,0,0,0,0
2078740-2,537796,43009,1,0,0,0,0
2077385-2,537796,43009,1,0,0,0,0
2078038-2,537796,43009,1,0,0,0,0
2078131-2,537796,43009,1,0,0,0,0
2078501-2,537796,43009,1,0,0,0,0
2018446-2,537440,42829,1,0,0,0,0
2018448-2,537440,42829,1,0,0,0,0
2055412-2,537440,42829,1,0,0,0,0
2078304-2,537440,42829,1,0,0,0,0
2078520-2,537731,43044,1,0,0,0,0
2078605-2,537731,43044,1,0,0,0,0
2078619-2,537731,43044,1,0,0,0,0
2078623-2,537731,43044,1,0,0,0,0
2078626-2,537731,43044,1,0,0,0,0
2025544-29,180,0,1,0,0,0,2078858
2078068-3,537792,43074,1,0,0,0,0
2077979-3,537792,43074,1,0,0,0,0
2077981-3,537792,43074,1,0,0,0,0
2077982-3,537792,43074,1,0,0,0,0
2078067-3,537792,43074,1,0,0,0,0
2078069-3,537792,43074,1,0,0,0,0
2078074-3,537792,43074,1,0,0,0,0
2078075-3,537792,43074,1,0,0,0,0
2078077-3,537792,43074,1,0,0,0,0
2078078-3,537792,43074,1,0,0,0,0
2078163-3,537792,43074,1,0,0,0,0
2078215-3,537792,43074,1,0,0,0,0
2078216-3,537792,43074,1,0,0,0,0
2078513-3,537792,43074,1,0,0,0,0
2078584-3,537792,43074,1,0,0,0,0
2078585-3,537792,43074,1,0,0,0,0
2078586-3,537792,43074,1,0,0,0,0
2078588-3,537792,43074,1,0,0,0,0
2078608-3,537792,43074,1,0,0,0,0
2078610-3,537792,43074,1,0,0,0,0
2078611-3,537792,43074,1,0,0,0,0
2078612-3,537792,43074,1,0,0,0,0
2078613-3,537792,43074,1,0,0,0,0
2078614-3,537792,43074,1,0,0,0,0
2078678-2,537792,43074,1,0,0,0,0
2078858-5,180,43077,1,0,0,0,0
2025544-28,180,0,1,0,0,0,2078858
2078120-2,537503,43030,1,0,0,0,0
2078812-2,537503,43030,1,0,0,0,0
2077084-35,180,43093,1,0,0,0,2077153
2025544-43,180,43093,1,0,0,0,2079032
2025544-46,180,43093,1,0,0,0,2079032
2025544-49,180,43093,1,0,0,0,2079032
2077084-47,180,43089,0,14,226,142,2079080
2077084-52,180,43089,0,0,0,0,2079080
2077084-54,180,43089,0,0,0,0,2079080
2077084-59,180,43089,0,10,79,67,2079080
2076246-15,6855,43063,1,0,0,0,2078814
2076264-17,6855,43063,1,0,0,0,2078062
2077084-62,180,43102,0,0,0,0,2079080
2056808-4,537741,43008,1,0,0,0,0
2074999-2,537741,43008,1,0,0,0,0
2077586-2,537741,43008,1,0,0,0,0
2077588-2,537741,43008,1,0,0,0,0
2078488-8,180,43106,1,268,4,58,0
2076857-18,180,0,1,0,0,0,2078890
2075457-20,180,0,1,0,0,0,2078488
2078491-11,180,43106,1,0,0,0,0
2078890-8,180,43106,1,0,0,0,0
944302-26,180,0,1,0,0,0,0
2078891-8,180,43106,1,0,0,0,0
1198463-22,180,0,1,0,0,0,0
2078893-8,180,43106,1,0,0,0,0
2078866-2,537842,43104,1,0,0,0,0
2078907-2,537842,43104,1,0,0,0,0
2078955-2,537842,43104,1,0,0,0,0
2078956-2,537842,43104,1,0,0,0,0
2078967-2,537842,43104,1,0,0,0,0
2078968-2,537842,43104,1,0,0,0,0
2079182-2,537842,43104,1,0,0,0,0
2079184-2,537842,43104,1,0,0,0,0
2079188-2,537842,43104,1,0,0,0,0
2079216-2,537784,43066,1,0,0,0,0
2079222-2,537854,43062,1,0,0,0,0
2078603-2,537845,43085,1,0,0,0,0
2079128-2,537845,43085,1,0,0,0,0
2079173-2,537845,43085,1,0,0,0,0
2079175-2,537845,43085,1,0,0,0,0
2079176-2,537845,43085,1,0,0,0,0
2079461-2,537744,43145,1,0,0,0,0
2024766-31,180,43142,0,35,225,86,2079270
2024766-32,180,43142,0,0,0,0,2079270
2024766-35,180,43142,0,0,0,0,2079270
2024766-41,180,43142,0,0,0,0,2079270
2024766-45,180,43142,0,0,0,0,2079270
2078993-2,537794,43099,1,0,0,0,0
2079511-2,537794,43099,1,0,0,0,0
2024766-53,180,43141,0,16,284,105,2079270
2078976-3,537622,43035,1,0,0,0,0
2079142-2,537622,43035,1,0,0,0,0
2079537-2,537622,43035,1,0,0,0,0
2078980-2,537399,43101,1,0,0,0,0
2078986-2,537399,43101,1,0,0,0,0
2078987-2,537399,43101,1,0,0,0,0
2078992-2,537399,43101,1,0,0,0,0
2079012-2,537399,43101,1,0,0,0,0
2079018-2,537399,43101,1,0,0,0,0
2079019-2,537399,43101,1,0,0,0,0
2079020-2,537399,43101,1,0,0,0,0
2079021-2,537399,43101,1,0,0,0,0
2079022-2,537399,43101,1,0,0,0,0
2079023-2,537399,43101,1,0,0,0,0
2079024-2,537399,43101,1,0,0,0,0
2079025-2,537399,43101,1,0,0,0,0
2079026-2,537399,43101,1,0,0,0,0
2079519-2,537399,43101,1,0,0,0,0
2079064-2,537399,43101,1,0,0,0,0
2079017-2,537399,43101,1,0,0,0,0
2078542-2,537745,43087,1,0,0,0,0
2078543-2,537745,43087,1,0,0,0,0
2079730-5,180,43177,1,433,1,1,0
2057823-27,180,0,1,0,0,0,0
2079441-2,537733,43158,1,0,0,0,0
2079697-2,537733,43158,1,0,0,0,0
2079702-2,537733,43158,1,0,0,0,0
2079704-2,537733,43158,1,0,0,0,0
2079708-2,537733,43158,1,0,0,0,0
2079713-2,537733,43158,1,0,0,0,0
2079720-2,537733,43158,1,0,0,0,0
2024766-58,180,43187,1,0,0,0,2079270
2024766-60,180,43187,1,0,0,0,2079270
2024766-62,180,43187,1,0,0,0,2079270
2024766-65,180,43187,1,0,0,0,2079270
2024766-69,180,43187,0,0,0,0,2079270
2024766-72,180,43187,0,160,180,1,2079270
2024766-74,180,43187,1,0,0,0,2079270
1783575-133,180,43187,0,0,0,0,2079670
1783575-137,180,43187,1,0,0,0,2079670
2023768-48,180,43198,1,0,0,0,0
1805782-49,180,43198,1,0,0,0,0
2025055-43,180,43198,1,0,0,0,0
1105065-46,180,43198,1,0,0,0,0
2028593-43,180,43198,1,0,0,0,0
1050871-38,180,43198,1,0,0,0,0
949094-60,180,0,1,0,0,0,2052461
858571-23,180,43198,1,0,0,0,0
2028616-38,180,43198,1,0,0,0,0
2028638-43,180,43198,1,0,0,0,0
2054623-38,180,43198,1,0,0,0,0
2055513-38,180,43198,1,0,0,0,0
257161-127,180,0,1,0,0,0,1513916
2055514-38,180,43198,1,0,0,0,0
310391-94,180,0,1,0,0,0,2076738
2055516-38,180,43198,1,0,0,0,0
2055564-38,180,43198,1,0,0,0,0
2053378-33,180,0,1,0,0,0,2056372
2053421-29,180,0,1,0,0,0,2055564
2077286-17,180,43198,1,0,0,0,0
2078439-12,180,43198,1,0,0,0,0
2078493-12,180,43198,1,0,0,0,0
1734433-22,180,0,1,0,0,0,0
2079081-8,180,43198,1,0,0,0,0
28692-42,180,0,1,0,0,0,541022
2079533-4,180,43198,1,0,0,0,0
2024278-18,5973,43095,1,0,0,0,2076703
2053325-20,5973,43095,1,0,0,0,2080276
2076749-4,6855,43174,1,0,0,0,0
945979-101,180,43208,1,0,0,0,2079816
945979-103,180,43208,1,402,1,1,2079816
2053656-28,180,43198,1,0,0,0,2079955
2053656-32,180,43198,1,0,0,0,2079955
2053656-34,180,43198,1,0,0,0,2079955
2076246-45,180,43198,1,0,0,0,2080014
2076246-46,180,43198,1,0,0,0,2080014
346188-115,180,43198,1,0,0,0,996505
1278865-48,180,43198,1,0,0,0,0
2075457-25,180,43198,1,0,0,0,2078488
944302-32,180,43198,1,0,0,0,0
945767-45,180,43198,1,0,0,0,2078491
2077377-24,180,43198,1,0,0,0,2078893
2076246-48,180,43198,1,0,0,0,2080014
16713-84,180,0,1,0,0,0,1554271
595910-16,180,0,1,0,0,0,2025055
594069-38,180,0,1,0,0,0,2055576
594069-39,180,0,1,0,0,0,2055576
1734739-32,180,0,1,0,0,0,2054623
1734739-33,180,0,1,0,0,0,2054623
510438-32,180,0,1,0,0,0,2055513
2053048-13,180,43198,1,0,0,0,2078456
611880-41,180,43198,1,0,0,0,0
619300-51,180,43198,1,0,0,0,0
2076246-50,180,43198,1,0,0,0,2080014
2078865-5,180,43198,1,0,0,0,0
2079119-18,4,0,1,0,0,0,0
2079956-2,537399,43166,1,0,0,0,0
1063052-99,180,43201,1,0,0,0,2075981
2053650-2,5973,43095,1,0,0,0,0
2024288-19,5973,43095,1,0,0,0,2080277
2017898-5,5973,43095,1,0,0,0,2076959
2075925-21,6855,43174,1,0,0,0,2079774
2078504-20,6855,43174,1,0,0,0,2079728
1063052-105,180,43208,1,384,26,9,2075981
611966-162,180,43208,1,0,0,0,1805659
611966-166,180,43208,1,0,0,0,1805659
945767-55,180,43215,1,0,0,0,2080312
28113-102,180,43215,1,0,0,0,2028593
1278865-52,180,43215,1,0,0,0,0
346188-117,180,43215,1,0,0,0,996505
114811-171,180,43215,1,0,0,0,2054510
2075457-27,180,43215,1,0,0,0,2078488
2003328-38,180,43215,1,0,0,0,2025357
464909-117,180,43215,1,0,0,0,2055067
258022-160,180,43215,1,0,0,0,443105
1278865-58,180,43215,1,0,0,0,0
286065-158,180,43215,1,0,0,0,1712766
359539-132,180,43215,1,0,0,0,2075998
944302-35,180,43215,1,0,0,0,0
945767-48,180,43215,1,0,0,0,2078491
1198463-29,180,43215,1,0,0,0,0
2077377-27,180,43215,1,0,0,0,2078893
55519-55,180,43215,1,0,0,0,2055516
28113-97,180,43215,1,0,0,0,2028593
310391-96,180,43215,1,0,0,0,2076738
817935-35,180,43215,1,0,0,0,2028638
538196-64,180,43215,1,0,0,0,1594460
564570-151,180,43215,1,0,0,0,2079372
949094-62,180,43215,1,0,0,0,2052461
1734433-24,180,43215,1,0,0,0,0
2053378-35,180,43215,1,0,0,0,2056372
2074962-25,180,43215,1,0,0,0,2077286
16713-87,180,43215,1,0,0,0,1554271
1278865-60,180,43215,1,0,0,0,0
346188-127,180,43215,0,0,0,0,2080307
114811-173,180,43215,1,0,0,0,2054510
286065-160,180,43215,1,0,0,0,1712766
359539-134,180,43215,1,0,0,0,2075998
2075457-37,180,43215,1,0,0,0,2080310
944302-37,180,43215,1,0,0,0,0
1198463-31,180,43215,1,0,0,0,0
945767-57,180,43215,1,0,0,0,2080312
2077377-36,180,43215,1,0,0,0,2080316
2077377-38,180,43215,1,0,0,0,2080316
55519-57,180,43215,1,0,0,0,2055516
2075925-58,180,43234,1,0,0,0,2080381
2075925-50,180,43234,1,0,0,0,2080381
2075925-53,180,43234,1,277,15,51,2080381
2075925-56,180,43234,1,0,0,0,2080381
2076264-43,180,43267,1,221,165,1,2080342
2076264-54,180,43267,1,0,0,0,2080342
944302-51,180,43278,1,0,0,0,2080594
2080553-2,537858,43269,1,0,0,0,0
2076264-48,180,43267,0,0,0,0,2080342
2076264-52,180,43267,1,0,0,0,2080342
2076264-56,180,43267,0,0,0,0,2080342
1712771-52,180,43267,0,213,173,1,0
2079769-3,537745,43235,1,0,0,0,0
2079771-3,537745,43235,1,0,0,0,0
2079772-3,537745,43235,1,0,0,0,0
2080198-2,537745,43235,1,0,0,0,0
2080573-2,537784,43266,1,0,0,0,0
944302-54,180,43278,1,0,0,0,2080594
1198463-44,180,43278,1,0,0,0,2080631
1198463-47,180,43278,1,0,0,0,2080631
1198463-51,180,43278,1,0,0,0,2080631
2018512-38,4,0,1,0,0,0,0
817935-52,180,43277,1,0,0,0,2080793
1734433-28,180,43277,1,0,0,0,0
817935-42,180,43277,1,0,0,0,2028638
28692-45,180,43277,1,0,0,0,541022
257610-54,180,43277,1,0,0,0,1805782
564570-155,180,43277,1,0,0,0,2079372
949094-66,180,43277,1,0,0,0,2052461
1302240-67,180,43277,1,0,0,0,2079533
2003328-42,180,43277,1,0,0,0,2025357
2053378-39,180,43277,1,0,0,0,2056372
2074962-29,180,43277,1,0,0,0,2077286
16713-91,180,43277,1,0,0,0,1554271
1734433-39,180,43277,1,0,0,0,2080779
1734433-42,180,43277,1,0,0,0,2080779
817935-50,180,43277,1,0,0,0,2080793
1732959-108,180,43277,1,0,0,0,2018307
858546-56,537710,43168,1,0,0,0,2079584
2080366-2,537345,43212,1,0,0,0,0
2080367-2,537345,43212,1,0,0,0,0
945979-108,537713,43227,1,0,0,0,2024489
2056954-3,537738,43209,1,0,0,0,0
2079557-2,537738,43209,1,0,0,0,0
1732959-106,180,43285,1,0,0,0,2018307
257610-62,180,43285,1,0,0,0,1805782
257610-64,180,43285,1,0,0,0,1805782
1732959-111,180,43290,1,0,0,0,2018307
594069-47,180,43290,1,0,0,0,2055576
1302240-70,180,43290,1,0,0,0,2079533
538196-71,180,43290,1,0,0,0,1594460
1734739-40,180,43290,1,0,0,0,2054623
949094-69,180,43290,1,0,0,0,2052461
2053378-42,180,43290,1,0,0,0,2056372
2074962-32,180,43290,1,0,0,0,2077286
16713-94,180,43290,1,0,0,0,1554271
340812-113,180,43290,1,0,0,0,2077102
594069-54,180,43290,1,0,0,0,2055576
594069-56,180,43290,1,0,0,0,2055576
594069-60,180,43290,0,0,0,0,2055576
594069-62,180,43290,1,0,0,0,2055576
1302240-77,180,43290,1,0,0,0,2081126
1302240-82,180,43290,0,0,0,0,2081126
1302240-84,180,43290,1,0,0,0,2081126
2078901-5,537842,43280,1,0,0,0,0
1243895-339,537842,0,1,0,0,0,2081046
2079201-3,537842,43280,1,0,0,0,0
1243895-340,537842,0,1,0,0,0,2081046
2079320-3,537842,43280,1,0,0,0,0
1243895-341,537842,0,1,0,0,0,2081046
2079460-2,537842,43280,1,0,0,0,0
2079607-2,537842,43280,1,0,0,0,0
1243895-343,537842,0,1,0,0,0,2081046
2080648-2,537842,43280,1,0,0,0,0
1243895-344,537842,0,1,0,0,0,2081046
2080704-2,537842,43280,1,0,0,0,0
2078916-5,537842,43280,1,0,0,0,0
2078951-5,537842,43280,1,0,0,0,0
1243895-347,537842,0,1,0,0,0,2081046
2079197-3,537842,43280,1,0,0,0,0
2079323-3,537842,43280,1,0,0,0,0
2079361-3,537842,43280,1,0,0,0,0
2079458-2,537842,43280,1,0,0,0,0
2078941-4,537842,43280,1,0,0,0,0
2080674-2,537854,43236,1,0,0,0,0
2080971-2,537854,43236,1,0,0,0,0
2080972-2,537854,43236,1,0,0,0,0
2079203-3,537842,43280,1,0,0,0,0
2079364-3,537842,43280,1,0,0,0,0
2079500-2,537842,43280,1,0,0,0,0
2080650-2,537842,43280,1,0,0,0,0
2080702-2,537842,43280,1,0,0,0,0
1243895-358,537842,0,1,0,0,0,2081046
2080182-3,537842,43280,1,0,0,0,0
2080942-8,180,43292,1,326,11,74,0
2024727-2,537350,43318,1,0,0,0,0
2055326-2,537350,43318,1,0,0,0,0
2080036-3,537765,43300,1,0,0,0,0
2081216-2,537765,43300,1,0,0,0,0
2081217-2,537765,43300,1,0,0,0,0
2055327-2,537350,43318,1,0,0,0,0
2081142-2,537765,43300,1,0,0,0,0
2079853-3,537852,43293,1,0,0,0,0
2079854-3,537852,43293,1,0,0,0,0
2079855-3,537852,43293,1,0,0,0,0
2079857-3,537852,43293,1,0,0,0,0
2079861-3,537852,43293,1,0,0,0,0
2079864-3,537852,43293,1,0,0,0,0
2079865-3,537852,43293,1,0,0,0,0
2080138-2,537852,43293,1,0,0,0,0
2080139-2,537852,43293,1,0,0,0,0
2080140-2,537852,43293,1,0,0,0,0
2080494-2,537852,43293,1,0,0,0,0
2080495-2,537852,43293,1,0,0,0,0
2080523-2,537852,43293,1,0,0,0,0
2080524-2,537852,43293,1,0,0,0,0
2080769-2,537852,43293,1,0,0,0,0
2080796-2,537852,43293,1,0,0,0,0
2080798-2,537852,43293,1,0,0,0,0
2080994-2,537852,43293,1,0,0,0,0
2079333-2,537650,43289,1,0,0,0,0
2081443-2,537792,43332,1,0,0,0,0
2081444-2,537792,43332,1,0,0,0,0
2081447-2,537792,43332,1,0,0,0,0
2081449-2,537792,43332,1,0,0,0,0
2081451-2,537792,43332,1,0,0,0,0
2081453-2,537792,43332,1,0,0,0,0
2081454-2,537792,43332,1,0,0,0,0
2081456-2,537792,43332,1,0,0,0,0
2081457-2,537792,43332,1,0,0,0,0
2081458-2,537792,43332,1,0,0,0,0
2081459-2,537792,43332,1,0,0,0,0
2081460-2,537792,43332,1,0,0,0,0
2081461-2,537792,43332,1,0,0,0,0
2081462-2,537792,43332,1,0,0,0,0
2081411-2,537792,43332,1,0,0,0,0
2080185-3,537622,43304,1,0,0,0,0
2080206-3,537622,43304,1,0,0,0,0
2078065-3,537385,43296,1,0,0,0,0
2078455-2,537385,43296,1,0,0,0,0
2080285-2,537399,43206,1,0,0,0,0
2080349-2,537399,43206,1,0,0,0,0
2080417-2,537399,43206,1,0,0,0,0
2080964-2,537399,43206,1,0,0,0,0
2080965-2,537399,43206,1,0,0,0,0
2081012-2,537399,43206,1,0,0,0,0
2081179-2,537399,43206,1,0,0,0,0
2081180-2,537399,43206,1,0,0,0,0
2081252-2,537399,43206,1,0,0,0,0
2081477-2,537399,43206,1,0,0,0,0
253500-329,537650,0,1,0,0,0,2079752
253500-330,537650,0,1,0,0,0,2079752
253500-331,537650,0,1,0,0,0,2079752
2079331-2,537650,43289,1,0,0,0,0
253500-332,537650,0,1,0,0,0,2079752
2079335-2,537650,43289,1,0,0,0,0
2078923-5,537842,43337,1,0,0,0,0
