idVotacao,voto,deputado_id,deputado_siglaPartido,pardido_id,deputado_siglaUf
2024766-53,0,74163,SD,36765,ES
2024766-53,0,74651,DEM,36769,MG
2024766-53,0,74262,PSDB,36835,SP
2024766-53,-1,141398,PT,36844,SP
2024766-53,0,164360,PPS,36813,SC
2024766-53,0,178876,PSDB,36835,GO
2024766-53,-1,73568,PMDB,36800,RJ
2024766-53,-1,141405,PMDB,36800,SC
2024766-53,-1,73441,PRB,36815,SP
2024766-53,-1,160576,PRB,36815,TO
2024766-53,-1,74171,PSOL,36839,RJ
2024766-53,-1,141439,PT,36844,RJ
2024766-53,-1,141440,PCdoB,36779,CE
2024766-53,-1,178939,PR,36814,RJ
2024766-53,-1,141408,PRB,36815,MA
2024766-53,-1,178848,PP,36809,AM
2024766-53,-1,178963,PP,36809,RS
2024766-53,-1,74467,PDT,36786,PB
2024766-53,-1,74060,PCdoB,36779,BA
2024766-53,0,178916,PSDB,36835,PE
2024766-53,-1,144523,PMDB,36800,GO
2024766-53,0,62881,PSB,36832,CE
2024766-53,-1,73891,PMDB,36800,RS
2024766-53,-1,101309,PCdoB,36779,BA
2024766-53,-1,141413,PT,36844,SC
2024766-53,-1,178908,PSD,36834,PA
2024766-53,-1,178893,PR,36814,MG
2024766-53,0,160646,SD,36765,PR
2024766-53,-1,74172,PTB,36845,RJ
2024766-53,-1,160588,PSD,36834,MG
2024766-53,-1,178929,PHS,36793,PR
2024766-53,-1,73768,PP,36809,PR
2024766-53,-1,160599,PP,36809,MG
2024766-53,0,160758,PSDB,36835,MG
2024766-53,1,178940,PR,36814,RJ
2024766-53,-1,160643,PHS,36793,ES
2024766-53,-1,178830,PTN,36848,SP
2024766-53,-1,73447,PMDB,36800,SP
2024766-53,-1,73793,PMDB,36800,SC
2024766-53,-1,141417,PR,36814,RR
2024766-53,1,160578,PSC,36833,PR
2024766-53,-1,134812,PSOL,36839,PA
2024766-53,0,74655,PSDB,36835,MG
2024766-53,1,92346,PSC,36833,SP
2024766-53,0,178977,PSDB,36835,SP
2024766-53,-1,141421,PP,36809,PE
2024766-53,0,160532,DEM,36769,SP
2024766-53,-1,178883,REDE,36886,MA
2024766-53,-1,132504,PT,36844,PR
2024766-53,-1,160575,PT,36844,DF
2024766-53,-1,99654,PSC,36833,BA
2024766-53,-1,160640,PROS,36763,MG
2024766-53,-1,160649,PP,36809,SC
2024766-53,1,178871,PV,36851,ES
2024766-53,1,178828,PV,36851,SP
2024766-53,-1,178930,PSD,36834,PR
2024766-53,-1,178953,PSD,36834,RO
2024766-53,-1,178941,PTN,36848,RJ
2024766-53,-1,141428,PSD,36834,RN
2024766-53,0,178905,PSB,36832,MT
2024766-53,-1,178969,PSD,36834,SE
2024766-53,-1,171623,PMDB,36800,SE
2024766-53,0,178877,PSDB,36835,GO
2024766-53,-1,66828,PRB,36815,SP
2024766-53,1,141430,PSD,36834,RJ
2024766-53,0,141429,DEM,36769,RN
2024766-53,-1,160666,PDT,36786,BA
2024766-53,0,141431,PSB,36832,PE
2024766-53,-1,163831,PMDB,36800,RJ
2024766-53,-1,92699,PP,36809,PE
2024766-53,-1,160676,PSD,36834,BA
2024766-53,-1,160598,PDT,36786,GO
2024766-53,-1,141434,PMDB,36800,AC
2024766-53,0,178978,PSB,36832,SP
2024766-53,-1,191923,PDT,36786,PI
2024766-53,-1,178907,PTN,36848,PA
2024766-53,-1,160677,PR,36814,RJ
2024766-53,-1,186775,PTdoB,36847,MG
2024766-53,-1,129037,PT,36844,MG
2024766-53,0,178966,PSDB,36835,SC
2024766-53,-1,74374,PMDB,36800,MS
2024766-53,0,74270,PSC,36833,SP
2024766-53,-1,160673,PDT,36786,RS
2024766-53,0,178878,PSDB,36835,GO
2024766-53,-1,74558,PHS,36793,AL
2024766-53,-1,178872,PT,36844,ES
2024766-53,-1,152605,PSOL,36839,RJ
2024766-53,0,74419,PSB,36832,PE
2024766-53,-1,178980,PSD,36834,SP
2024766-53,-1,160667,PP,36809,SP
2024766-53,0,178964,PSB,36832,RS
2024766-53,-1,178873,PT,36844,ES
2024766-53,0,178909,DEM,36769,PA
2024766-53,-1,73482,PT,36844,RS
2024766-53,0,97707,PSB,36832,PI
2024766-53,-1,178981,PSD,36834,SP
2024766-53,-1,160596,PSD,36834,GO
2024766-53,-1,178884,PMDB,36800,MA
2024766-53,-1,178959,S.PART.,36852,RR
2024766-53,0,178849,PPS,36813,AM
2024766-53,-1,141450,PROS,36763,RJ
2024766-53,-1,160674,PMDB,36800,PB
2024766-53,-1,141389,PSD,36834,RJ
2024766-53,-1,67138,PP,36809,PI
2024766-53,-1,81232,PSD,36834,TO
2024766-53,1,178855,PSC,36833,BA
2024766-53,-1,73531,PSOL,36839,SP
2024766-53,0,4931,PSDB,36835,DF
2024766-53,-1,74665,PSD,36834,MG
2024766-53,1,74847,PSC,36833,RJ
2024766-53,-1,74848,PCdoB,36779,RJ
2024766-53,-1,160672,PSOL,36839,RJ
2024766-53,1,160570,PP,36809,RS
2024766-53,-1,178839,PMDB,36800,AC
2024766-53,0,178842,PSB,36832,AL
2024766-53,-1,160531,PRB,36815,RR
2024766-53,-1,141503,PCdoB,36779,MG
2024766-53,-1,160573,PMDB,36800,PR
2024766-53,0,74366,PSDB,36835,GO
2024766-53,-1,141458,PR,36814,BA
2024766-53,0,74445,PSDB,36835,MA
2024766-53,-1,178970,PT,36844,SE
2024766-53,-1,178965,REDE,36886,RS
2024766-53,0,178917,PSB,36832,PE
2024766-53,0,178856,PSDB,36835,BA
2024766-53,-1,112437,PMDB,36800,MA
2024766-53,0,178988,PSDB,36835,SP
2024766-53,-1,178910,PSD,36834,PA
2024766-53,-1,178971,PRB,36815,SE
2024766-53,-1,74388,PP,36809,SC
2024766-53,-1,160572,PTB,36845,PE
2024766-53,-1,178857,PT,36844,BA
2024766-53,0,73535,DEM,36769,SP
2024766-53,-1,141464,PT,36844,CE
2024766-53,0,74553,DEM,36769,BA
2024766-53,-1,74140,PR,36814,BA
2024766-53,-1,141470,PT,36844,CE
2024766-53,-1,74275,PT,36844,SP
2024766-53,-1,160619,PSD,36834,BA
2024766-53,-1,74554,PR,36814,BA
2024766-53,0,160607,PSB,36832,RS
2024766-53,-1,114941,PMDB,36800,TO
2024766-53,-1,73666,PTB,36845,GO
2024766-53,-1,178851,PTN,36848,AP
2024766-53,-1,74317,PSD,36834,PI
2024766-53,0,73586,PSB,36832,MG
2024766-53,-1,178885,PEN,36761,MA
2024766-53,0,178886,DEM,36769,MA
2024766-53,0,74570,PSDB,36835,BA
2024766-53,-1,178918,PHS,36793,PE
2024766-53,0,160659,PSB,36832,SP
2024766-53,0,151208,SD,36765,SE
2024766-53,-1,141478,PR,36814,DF
2024766-53,0,178894,SD,36765,MG
2024766-53,-1,141480,PP,36809,TO
2024766-53,-1,141562,PMDB,36800,ES
2024766-53,-1,178825,PT,36844,AC
2024766-53,-1,74156,PT,36844,MG
2024766-53,-1,141482,PMDB,36800,MG
2024766-53,-1,74299,PDT,36786,CE
2024766-53,0,160663,PSB,36832,PR
2024766-53,0,74585,PR,36814,MG
2024766-53,-1,141483,PRB,36815,RO
2024766-53,0,74277,PSDB,36835,SP
2024766-53,0,178879,SD,36765,GO
2024766-53,-1,160628,PCdoB,36779,PE
2024766-53,0,178931,PSB,36832,PR
2024766-53,-1,178954,PMDB,36800,RO
2024766-53,-1,141484,PR,36814,PA
2024766-53,1,94931,PMDB,36800,BA
2024766-53,-1,73483,PP,36809,RS
2024766-53,-1,160510,PTdoB,36847,MG
2024766-53,0,73778,PSDB,36835,PR
2024766-53,-1,178802,PTN,36848,RJ
2024766-53,-1,178955,PR,36814,RO
2024766-53,-1,74041,PT,36844,PB
2024766-53,-1,141487,PP,36809,MG
2024766-53,0,178982,PSB,36832,SP
2024766-53,-1,74688,PT,36844,RJ
2024766-53,-1,74784,PSOL,36839,SP
2024766-53,-1,178867,PP,36809,CE
2024766-53,-1,151965,SD,36765,PI
2024766-53,0,178826,SD,36765,SP
2024766-53,0,160633,DEM,36769,MS
2024766-53,-1,141490,PMDB,36800,PB
2024766-53,0,160565,PSDB,36835,SP
2024766-53,0,160660,DEM,36769,SP
2024766-53,-1,179000,PR,36814,MG
2024766-53,-1,146788,PHS,36793,MG
2024766-53,1,178932,PP,36809,PR
2024766-53,-1,76287,PHS,36793,RJ
2024766-53,-1,118594,PRB,36815,SP
2024766-53,-1,178983,PR,36814,SP
2024766-53,-1,150418,PRB,36815,BA
2024766-53,0,160536,PSDB,36835,SC
2024766-53,-1,160535,PT,36844,RS
2024766-53,-1,74470,PSC,36833,PB
2024766-53,0,178880,PPS,36813,GO
2024766-53,-1,141500,PSD,36834,MG
2024766-53,-1,178852,PSC,36833,AP
2024766-53,-1,167722,PDT,36786,RO
2024766-53,-1,178850,PMDB,36800,AM
2024766-53,0,159238,PSDB,36835,MG
2024766-53,-1,171619,PT,36844,MG
2024766-53,0,178919,PSB,36832,PE
2024766-53,-1,74158,PDT,36786,MG
2024766-53,-1,178858,PP,36809,BA
2024766-53,-1,181315,PMDB,36800,RJ
2024766-53,-1,178843,PMDB,36800,AL
2024766-53,-1,74050,PR,36814,AL
2024766-53,-1,141507,PMDB,36800,SC
2024766-53,-1,124411,PMDB,36800,RS
2024766-53,0,178827,PSDB,36835,ES
2024766-53,0,74428,DEM,36769,PE
2024766-53,0,178984,PSDB,36835,SP
2024766-53,-1,178985,PR,36814,SP
2024766-53,-1,74787,PR,36814,SP
2024766-53,-1,74862,REDE,36886,RJ
2024766-53,0,178895,DEM,36769,MG
2024766-53,0,160561,PP,36809,SP
2024766-53,-1,178859,PT,36844,BA
2024766-53,0,178997,PPS,36813,CE
2024766-53,0,160567,PSDB,36835,RS
2024766-53,-1,73553,PTB,36845,SP
2024766-53,-1,73781,PP,36809,PR
2024766-53,-1,178896,PMDB,36800,MG
2024766-53,0,166401,PSDB,36835,MT
2024766-53,0,74352,PSDB,36835,PA
2024766-53,-1,178986,PT,36844,SP
2024766-53,-1,74359,PTB,36845,RO
2024766-53,0,74399,DEM,36769,RS
2024766-53,-1,178987,PCdoB,36779,SP
2024766-53,-1,73463,PMDB,36800,PR
2024766-53,0,141515,PSDB,36835,RJ
2024766-53,-1,160556,PT,36844,MG
2024766-53,-1,74319,PTB,36845,PI
2024766-53,-1,160642,PHS,36793,PE
2024766-53,0,74095,DEM,36769,AM
2024766-53,-1,171617,PT,36844,AL
2024766-53,0,141516,PSDB,36835,MG
2024766-53,0,178860,DEM,36769,BA
2024766-53,-1,74017,PR,36814,RJ
2024766-53,0,160517,PSB,36832,ES
2024766-53,-1,141517,PP,36809,CE
2024766-53,-1,74574,PSD,36834,BA
2024766-53,-1,132056,PP,36809,SP
2024766-53,-1,74400,PT,36844,RS
2024766-53,-1,141488,PT,36844,SP
2024766-53,-1,74812,PMDB,36800,GO
2024766-53,-1,74449,PTB,36845,MA
2024766-53,-1,160604,PT,36844,SC
2024766-53,-1,141445,PT,36844,RS
2024766-53,-1,73486,PDT,36786,RS
2024766-53,-1,160601,PSC,36833,SP
2024766-53,0,160639,DEM,36769,TO
2024766-53,-1,160641,PT,36844,AP
2024766-53,0,178951,PSB,36832,RN
2024766-53,0,74216,PSDB,36835,CE
2024766-53,-1,178998,PSC,36833,MG
2024766-53,0,74048,PPS,36813,PE
2024766-53,-1,74161,PT,36844,MG
2024766-53,-1,178960,PR,36814,RR
2024766-53,-1,178989,PTN,36848,SP
2024766-53,-1,160654,PP,36809,MG
2024766-53,-1,73788,PP,36809,PR
2024766-53,-1,160655,PSD,36834,SP
2024766-53,-1,178920,PTN,36848,PE
2024766-53,0,141472,PSDB,36835,SP
2024766-53,-1,152610,PRB,36815,SP
2024766-53,0,73674,PP,36809,GO
2024766-53,-1,141529,PP,36809,BA
2024766-53,0,73805,PPS,36813,SP
2024766-53,-1,178995,PDT,36786,AP
2024766-53,-1,178944,PRB,36815,RJ
2024766-53,0,178840,PSDB,36835,AC
2024766-53,0,141531,PSDB,36835,MG
2024766-53,0,178926,PSB,36832,PI
2024766-53,-1,178897,PMDB,36800,MG
2024766-53,0,141535,PSDB,36835,RN
2024766-53,-1,160651,PMDB,36800,SC
2024766-53,-1,160426,PSD,36834,DF
2024766-53,-1,141536,PSD,36834,PB
2024766-53,-1,178861,PP,36809,BA
2024766-53,-1,160637,PROS,36763,DF
2024766-53,-1,122466,PRB,36815,CE
2024766-53,-1,178870,PMDB,36800,DF
2024766-53,-1,178945,PRB,36815,RJ
2024766-53,0,73466,PPS,36813,PR
2024766-53,-1,74371,PT,36844,GO
2024766-53,-1,178887,PCdoB,36779,MA
2024766-53,-1,160630,PT,36844,MT
2024766-53,0,178990,PSDB,36835,SP
2024766-53,-1,74372,PP,36809,GO
2024766-53,0,160621,PPS,36813,PR
2024766-53,-1,74762,PMDB,36800,MG
2024766-53,-1,73808,PSD,36834,BA
2024766-53,-1,141542,PTB,36845,RS
2024766-53,-1,178933,PMDB,36800,PR
2024766-53,-1,178874,PDT,36786,ES
2024766-53,-1,74356,PRB,36815,AM
2024766-53,-1,4930,PTdoB,36847,PE
2024766-53,0,73560,PSDB,36835,SP
2024766-53,-1,73424,PP,36809,RJ
2024766-53,1,178947,PSD,36834,RJ
2024766-53,-1,177282,PDT,36786,MG
2024766-53,0,178922,PSB,36832,PE
2024766-53,0,178898,PSB,36832,MG
2024766-53,0,178901,PSB,36832,MS
2024766-53,-1,160976,PR,36814,SP
2024766-53,-1,160611,PP,36809,MG
2024766-53,-1,178934,PROS,36763,PR
2024766-53,-1,178863,PV,36851,BA
2024766-53,-1,141384,PSB,36832,SE
2024766-53,1,74010,PMDB,36800,SC
2024766-53,-1,160610,PT,36844,BA
2024766-53,-1,113247,PT,36844,SP
2024766-53,-1,74376,PT,36844,MS
2024766-53,0,141553,PSDB,36835,SP
2024766-53,-1,178913,PMDB,36800,PB
2024766-53,-1,160622,PT,36844,SP
2024766-53,-1,74283,PT,36844,SP
2024766-53,-1,178888,PSD,36834,MA
2024766-53,-1,141555,PRB,36815,SP
2024766-53,0,178992,PSDB,36835,SP
2024766-53,-1,189593,PT,36844,RJ
2024766-53,-1,137853,PCdoB,36779,MG
2024766-53,-1,141558,PP,36809,MA
2024766-53,-1,178952,PMDB,36800,RN
2024766-53,-1,160620,PMDB,36800,RJ
2024766-53,-1,160518,PMB,36887,MG
2024766-53,-1,167493,PDT,36786,MA
2024766-53,-1,141563,PV,36851,SP
2024766-53,-1,193066,PMDB,36800,RJ
2024766-53,-1,160636,PTB,36845,PB
2024766-53,-1,74439,PDT,36786,PE
2024766-53,-1,191945,PMDB,36800,RJ
2024766-53,-1,178889,PT,36844,MA
2024766-53,-1,73931,PT,36844,PA
2024766-53,0,160632,SD,36765,MG
2024766-53,-1,178923,PTB,36845,PE
2024766-53,-1,160592,PT,36844,PR
2024766-53,-1,178902,PT,36844,MS
2024766-53,-1,178949,PR,36814,RN
2024766-72,1,178957,DEM,36769,RR
2024766-72,-1,178890,PT,36844,MG
2024766-72,-1,178968,PR,36814,SE
2024766-72,-1,133374,PTN,36848,MG
2024766-72,1,178903,PSB,36832,MT
2024766-72,-1,141372,PR,36814,MG
2024766-72,-1,160508,PT,36844,BA
2024766-72,1,136811,PP,36809,RS
2024766-72,-1,178835,PDT,36786,RS
2024766-72,-1,160527,PP,36809,PB
2024766-72,-1,160582,PMDB,36800,MA
2024766-72,1,73579,DEM,36769,DF
2024766-72,-1,160511,REDE,36886,RJ
2024766-72,1,73458,PTB,36845,PR
2024766-72,1,178972,PPS,36813,SP
2024766-72,1,178875,PTN,36848,GO
2024766-72,1,178833,PMDB,36800,RJ
2024766-72,-1,178936,PR,36814,RJ
2024766-72,1,141454,PSL,36837,PR
2024766-72,-1,74057,PCdoB,36779,BA
2024766-72,-1,178937,PMDB,36800,RJ
2024766-72,-1,160551,PR,36814,PE
2024766-72,1,178831,PP,36809,AP
2024766-72,-1,192120,PCdoB,36779,SC
2024766-72,-1,178837,PT,36844,AC
2024766-72,1,141383,PRB,36815,SP
2024766-72,1,160530,PSDB,36835,BA
2024766-72,-1,74103,PDT,36786,CE
2024766-72,-1,73433,PT,36844,SP
2024766-72,1,73434,PTB,36845,SP
2024766-72,1,160602,PPS,36813,PA
2024766-72,-1,74291,PTB,36845,CE
2024766-72,-1,160541,PP,36809,AL
2024766-72,1,178847,PSDB,36835,AM
2024766-72,-1,159237,PT,36844,PI
2024766-72,1,74378,PDT,36786,PR
2024766-72,1,74459,PSB,36832,PI
2024766-72,1,73655,SD,36765,DF
2024766-72,-1,69871,PTN,36848,BA
2024766-72,1,178975,PMDB,36800,SP
2024766-72,1,178834,PSB,36832,BA
2024766-72,-1,73701,PT,36844,RJ
2024766-72,1,74535,PTB,36845,BA
2024766-72,1,178915,PSDB,36835,PE
2024766-72,-1,141335,PT,36844,PA
2024766-72,-1,178906,PP,36809,PA
2024766-72,-1,141513,PR,36814,MG
2024766-72,1,74650,PSDB,36835,MG
2024766-72,1,160589,PSDB,36835,SP
2024766-72,1,141394,PSDB,36835,PE
2024766-72,1,178976,PSDB,36835,SP
2024766-72,-1,178938,PTdoB,36847,RJ
2024766-72,1,178865,PR,36814,CE
2024766-72,-1,105112,PMDB,36800,AP
2024766-72,-1,178853,PT,36844,BA
2024766-72,-1,178829,PR,36814,SP
2024766-72,-1,178958,PHS,36793,RR
2024766-72,-1,74474,PCdoB,36779,PE
2024766-72,1,178962,PRB,36815,RS
2024766-72,1,74163,SD,36765,ES
2024766-72,-1,178900,PMDB,36800,MS
2024766-72,1,74262,PSDB,36835,SP
2024766-72,-1,141398,PT,36844,SP
2024766-72,1,164360,PPS,36813,SC
2024766-72,1,178876,PSDB,36835,GO
2024766-72,-1,73568,PMDB,36800,RJ
2024766-72,-1,141405,PMDB,36800,SC
2024766-72,1,178838,PSB,36832,AC
2024766-72,-1,74171,PSOL,36839,RJ
2024766-72,-1,141439,PT,36844,RJ
2024766-72,-1,141440,PCdoB,36779,CE
2024766-72,-1,178928,PR,36814,PR
2024766-72,-1,178841,PMDB,36800,AL
2024766-72,1,74537,DEM,36769,BA
2024766-72,-1,141408,PRB,36815,MA
2024766-72,-1,178848,PP,36809,AM
2024766-72,1,178963,PP,36809,RS
2024766-72,-1,141411,PDT,36786,MS
2024766-72,-1,74060,PCdoB,36779,BA
2024766-72,1,178916,PSDB,36835,PE
2024766-72,-1,144523,PMDB,36800,GO
2024766-72,1,62881,PSB,36832,CE
2024766-72,1,73891,PMDB,36800,RS
2024766-72,-1,101309,PCdoB,36779,BA
2024766-72,-1,141413,PT,36844,SC
2024766-72,1,178908,PSD,36834,PA
2024766-72,1,178893,PR,36814,MG
2024766-72,1,160646,SD,36765,PR
2024766-72,-1,178929,PHS,36793,PR
2024766-72,-1,73768,PP,36809,PR
2024766-72,1,160599,PP,36809,MG
2024766-72,1,178940,PR,36814,RJ
2024766-72,1,178830,PTN,36848,SP
2024766-72,-1,178994,PMDB,36800,TO
2024766-72,-1,134812,PSOL,36839,PA
2024766-72,1,74655,PSDB,36835,MG
2024766-72,1,92346,PSC,36833,SP
2024766-72,0,74173,PMDB,36800,RJ
2024766-72,1,141422,DEM,36769,PB
2024766-72,1,181316,PSDB,36835,MS
2024766-72,-1,178883,REDE,36886,MA
2024766-72,1,178854,DEM,36769,BA
2024766-72,-1,132504,PT,36844,PR
2024766-72,-1,160575,PT,36844,DF
2024766-72,1,160649,PP,36809,SC
2024766-72,1,178871,PV,36851,ES
2024766-72,1,178828,PV,36851,SP
2024766-72,1,178941,PTN,36848,RJ
2024766-72,1,178905,PSB,36832,MT
2024766-72,-1,178969,PSD,36834,SE
2024766-72,-1,171623,PMDB,36800,SE
2024766-72,1,178877,PSDB,36835,GO
2024766-72,-1,66828,PP,36809,SP
2024766-72,1,141429,DEM,36769,RN
2024766-72,1,160666,PDT,36786,BA
2024766-72,-1,163831,PMDB,36800,RJ
2024766-72,-1,92699,PP,36809,PE
2024766-72,1,160598,PDT,36786,GO
2024766-72,1,178978,PSB,36832,SP
2024766-72,-1,191923,PDT,36786,PI
2024766-72,1,178907,PTN,36848,PA
2024766-72,1,160677,DEM,36769,RJ
2024766-72,-1,186775,PTdoB,36847,MG
2024766-72,-1,129037,PT,36844,MG
2024766-72,1,178966,PSDB,36835,SC
2024766-72,1,74374,PMDB,36800,MS
2024766-72,-1,160673,PDT,36786,RS
2024766-72,-1,178872,PT,36844,ES
2024766-72,-1,152605,PSOL,36839,RJ
2024766-72,-1,178980,PSD,36834,SP
2024766-72,-1,178873,PT,36844,ES
2024766-72,1,178909,DEM,36769,PA
2024766-72,1,97707,PSB,36832,PI
2024766-72,-1,178981,PSD,36834,SP
2024766-72,1,160596,PSD,36834,GO
2024766-72,1,178884,PMDB,36800,MA
2024766-72,-1,178959,PP,36809,RR
2024766-72,-1,178849,PDT,36786,AM
2024766-72,-1,141450,PSB,36832,RJ
2024766-72,-1,160674,PMDB,36800,PB
2024766-72,1,81232,PSD,36834,TO
2024766-72,1,178855,PSC,36833,BA
2024766-72,-1,73531,PSOL,36839,SP
2024766-72,1,4931,PSDB,36835,DF
2024766-72,1,74847,PSC,36833,RJ
2024766-72,-1,74848,PCdoB,36779,RJ
2024766-72,-1,74273,PSD,36834,SP
2024766-72,1,160570,PP,36809,RS
2024766-72,1,160531,PRB,36815,RR
2024766-72,-1,141503,PCdoB,36779,MG
2024766-72,-1,160573,PMDB,36800,PR
2024766-72,1,74445,PSDB,36835,MA
2024766-72,-1,178970,PT,36844,SE
2024766-72,-1,178965,REDE,36886,RS
2024766-72,1,178917,PSB,36832,PE
2024766-72,1,178856,PSDB,36835,BA
2024766-72,1,178988,PSDB,36835,SP
2024766-72,-1,160572,PTB,36845,PE
2024766-72,1,73535,DEM,36769,SP
2024766-72,-1,141464,PT,36844,CE
2024766-72,1,74553,DEM,36769,BA
2024766-72,-1,74140,PR,36814,BA
2024766-72,-1,141470,PT,36844,CE
2024766-72,1,160607,PSB,36832,RS
2024766-72,-1,114941,PMDB,36800,TO
2024766-72,-1,74351,PTB,36845,PA
2024766-72,-1,178851,PTN,36848,AP
2024766-72,-1,74317,PSD,36834,PI
2024766-72,-1,74253,PP,36809,RJ
2024766-72,-1,178885,PEN,36761,MA
2024766-72,1,178886,DEM,36769,MA
2024766-72,1,74570,PSDB,36835,BA
2024766-72,1,160659,PSB,36832,SP
2024766-72,1,141478,PR,36814,DF
2024766-72,1,178894,SD,36765,MG
2024766-72,-1,74856,PMDB,36800,RJ
2024766-72,-1,141480,PP,36809,TO
2024766-72,1,178832,PV,36851,PR
2024766-72,-1,141562,PMDB,36800,ES
2024766-72,-1,74254,PMDB,36800,RJ
2024766-72,-1,141482,PMDB,36800,MG
2024766-72,1,160663,PSB,36832,PR
2024766-72,1,74585,PRB,36815,MG
2024766-72,1,141483,PRB,36815,RO
2024766-72,1,74277,PSDB,36835,SP
2024766-72,1,178931,PSB,36832,PR
2024766-72,-1,178954,PMDB,36800,RO
2024766-72,-1,141484,PR,36814,PA
2024766-72,1,73483,PP,36809,RS
2024766-72,-1,141485,PTB,36845,RS
2024766-72,1,73778,PSDB,36835,PR
2024766-72,-1,178802,PTN,36848,RJ
2024766-72,-1,178955,PR,36814,RO
2024766-72,-1,74041,PT,36844,PB
2024766-72,-1,74688,PT,36844,RJ
2024766-72,-1,74784,PSOL,36839,SP
2024766-72,-1,151965,PP,36809,PI
2024766-72,1,178826,SD,36765,SP
2024766-72,1,160633,DEM,36769,MS
2024766-72,-1,141490,PMDB,36800,PB
2024766-72,1,160565,PSDB,36835,SP
2024766-72,1,160660,DEM,36769,SP
2024766-72,-1,179000,PR,36814,MG
2024766-72,-1,146788,PHS,36793,MG
2024766-72,-1,178932,PP,36809,PR
2024766-72,-1,76287,PHS,36793,RJ
2024766-72,1,118594,PRB,36815,SP
2024766-72,-1,178983,PR,36814,SP
2024766-72,1,150418,PRB,36815,BA
2024766-72,-1,133373,PT,36844,RS
2024766-72,1,160536,PSDB,36835,SC
2024766-72,1,178880,PPS,36813,GO
2024766-72,-1,178850,PMDB,36800,AM
2024766-72,1,178943,DEM,36769,RJ
2024766-72,1,159238,PSDB,36835,MG
2024766-72,-1,74235,PP,36809,ES
2024766-72,1,171619,PT,36844,MG
2024766-72,-1,74398,PT,36844,RS
2024766-72,1,64960,PSB,36832,RR
2024766-72,1,178956,PSDB,36835,RO
2024766-72,1,178919,PSB,36832,PE
2024766-72,-1,74158,PDT,36786,MG
2024766-72,-1,178858,PP,36809,BA
2024766-72,-1,74050,PR,36814,AL
2024766-72,-1,124411,PMDB,36800,RS
2024766-72,1,178827,PSDB,36835,ES
2024766-72,-1,178985,PR,36814,SP
2024766-72,-1,74787,PR,36814,SP
2024766-72,1,74862,REDE,36886,RJ
2024766-72,1,160561,DEM,36769,SP
2024766-72,-1,178859,PT,36844,BA
2024766-72,1,74457,DEM,36769,CE
2024766-72,1,178997,PMDB,36800,CE
2024766-72,1,160567,PSDB,36835,RS
2024766-72,1,160566,PSC,36833,PR
2024766-72,-1,178896,PMDB,36800,MG
2024766-72,-1,74751,PT,36844,MG
2024766-72,1,166401,PSDB,36835,MT
2024766-72,1,74352,PSDB,36835,PA
2024766-72,-1,178986,PT,36844,SP
2024766-72,-1,74359,PTB,36845,RO
2024766-72,1,74399,DEM,36769,RS
2024766-72,-1,178987,PCdoB,36779,SP
2024766-72,-1,160556,PT,36844,MG
2024766-72,-1,74319,PTB,36845,PI
2024766-72,1,160642,PHS,36793,PE
2024766-72,1,74095,DEM,36769,AM
2024766-72,-1,171617,PT,36844,AL
2024766-72,1,141516,PSDB,36835,MG
2024766-72,1,178860,DEM,36769,BA
2024766-72,1,160517,PSB,36832,ES
2024766-72,-1,160558,PR,36814,SP
2024766-72,-1,141517,PP,36809,CE
2024766-72,-1,74574,PSD,36834,BA
2024766-72,1,193726,PSC,36833,PR
2024766-72,1,141518,SD,36765,SP
2024766-72,-1,141488,PT,36844,SP
2024766-72,-1,74812,PMDB,36800,GO
2024766-72,-1,74449,PTB,36845,MA
2024766-72,-1,160604,PT,36844,SC
2024766-72,1,178844,PSDB,36835,AL
2024766-72,-1,141445,PT,36844,RS
2024766-72,1,160601,PSC,36833,SP
2024766-72,1,148134,PSC,36833,MT
2024766-72,1,178951,PSB,36832,RN
2024766-72,1,74216,PSDB,36835,CE
2024766-72,-1,178998,PSD,36834,MG
2024766-72,1,74048,PPS,36813,PE
2024766-72,-1,74161,PT,36844,MG
2024766-72,-1,73788,PP,36809,PR
2024766-72,-1,160655,PP,36809,SP
2024766-72,-1,178920,PTN,36848,PE
2024766-72,1,141472,PSDB,36835,SP
2024766-72,1,152610,PRB,36815,SP
2024766-72,1,73674,PP,36809,GO
2024766-72,-1,141529,PP,36809,BA
2024766-72,-1,178995,PDT,36786,AP
2024766-72,1,178944,PRB,36815,RJ
2024766-72,1,141531,PSDB,36835,MG
2024766-72,1,74693,DEM,36769,RJ
2024766-72,1,178926,PSB,36832,PI
2024766-72,-1,178897,PMDB,36800,MG
2024766-72,1,160651,PMDB,36800,SC
2024766-72,-1,141536,PSD,36834,PB
2024766-72,1,160515,PMDB,36800,SC
2024766-72,-1,178861,PP,36809,BA
2024766-72,-1,160637,PROS,36763,DF
2024766-72,1,163321,PTB,36845,RS
2024766-72,-1,178870,PP,36809,DF
2024766-72,1,178945,PRB,36815,RJ
2024766-72,1,73466,PPS,36813,PR
2024766-72,-1,74371,PT,36844,GO
2024766-72,-1,178887,PCdoB,36779,MA
2024766-72,-1,160630,PT,36844,MT
2024766-72,1,178990,PSDB,36835,SP
2024766-72,1,74372,PP,36809,GO
2024766-72,1,74762,PMDB,36800,MG
2024766-72,-1,178874,PDT,36786,ES
2024766-72,1,178961,PSDB,36835,RR
